alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,L_Nm,M_Nm,N_Nm,p_dot,q_dot,r_dot,V,qbar,alpha_eff_deg,beta_eff_deg
2.5,-4.0,-10.0,-10.0,0.2815136909484863,0.0233952134224772,0.013388717547059,0.0323957204818725,-0.0900104492902755,-0.0006325209978967,7.73410287963599,-2.1086033926247665,-0.1510070589107956,9.667628599544988,-17.57169493853972,-0.8389281050599755,20.223748416156685,250.5125,2.5000000000000004,-4.000000000000001
5.0,2.0,-10.0,5.0,0.4620158672332763,0.0318512768793106,-0.0063252770341932,-0.0177902355790138,-0.1421200931072235,-0.0002796056796796,-4.247212600134784,-3.329334681128132,-0.066752616092706,-5.30901575016848,-27.74445567606777,-0.3708478671817004,20.223748416156695,250.5125000000003,4.999999999999999,1.9999999999999996
-7.5,4.0,20.0,-10.0,-0.761967122554779,0.0546319374191761,0.0050942208617925,0.0240802727639675,0.3849133253097534,0.0006361035630106,5.748886092236594,9.01705913051489,0.1518623548187665,7.186107615295743,75.14215942095741,0.8436797489931473,20.22374841615669,250.5125000000001,-7.499999999999999,4.000000000000001
0.0,2.0,20.0,-5.0,-0.2298234552145004,0.0310206023353338,0.0016063421498984,0.010090266354382,0.2410997152328491,0.0002342332882108,2.4089341711473327,5.6480517707600795,0.0559204833821054,3.011167713934166,47.06709808966733,0.3106693521228078,20.223748416156695,250.5125000000003,-1.0647958805175511e-16,1.9999999999999996
15.0,0.0,20.0,0.0,0.8947200179100037,0.0693748743581771,4.6716249926248565e-05,3.387389733688906e-05,-0.1068645715713501,-2.701499852264533e-06,0.0080870004753968,-2.5034315453759826,-0.0006449517860986,0.010108750594246,-20.861929544799857,-0.0035830654783256,20.22374841615669,250.5125000000001,15.000000000000002,0.0
12.5,4.0,-10.0,5.0,1.0299469232559204,0.0720371083664894,-0.0049462425522506,-0.0268862172961235,-0.3241415619850158,-0.0025038949679583,-6.418772835406573,-7.59340723973186,-0.5977759097171108,-8.023466044258216,-63.27839366443217,-3.320977276206171,20.223748416156692,250.5125000000002,12.500000000000002,4.0
2.5,2.0,20.0,5.0,-0.0118546998128294,0.0249824199202656,-0.007519306614995,-0.0133351357653737,0.1790851056575775,0.0010732129449024,-3.1836091430972946,4.195284706782703,0.2562171547404682,-3.9795114288716182,34.96070588985586,1.4234286374470455,20.223748416156695,250.5125000000003,2.5,1.9999999999999991
10.0,-6.0,20.0,-10.0,0.509019136428833,0.0456418843317031,0.013208769261837,0.0355473756790161,-0.0065399492159485,0.0009611875284463,8.48652403814942,-0.1532062023140319,0.2294723846560723,10.608155047686775,-1.2767183526169326,1.274846581422624,20.22374841615669,250.5125000000001,10.000000000000002,-6.000000000000001
20.0,-6.0,-10.0,0.0,1.5492452383041382,0.1360727847862243,0.00014266987273,0.0298116076737642,-0.5038897395133972,0.0025378211867064,7.117175890107292,-11.804225205234578,0.605875401323158,8.896469862634115,-98.36854337695485,3.365974451795322,20.22374841615669,250.5125000000001,20.0,-6.000000000000001
2.5,-6.0,-10.0,5.0,0.2634578049182892,0.0248486577841639,0.0064681433141231,1.0654219295247458e-05,-0.0815752372145652,-0.0011192084057256,0.0025435714009742,-1.9109983707567824,-0.2671980380395997,0.0031794642512178,-15.924986422973188,-1.4844335446644426,20.223748416156692,250.5125000000002,2.5000000000000004,-6.0
15.0,2.0,10.0,0.0,0.9912615418434144,0.0711905137944221,-0.001737656421028,-0.0065565300174057,-0.1940321028232574,-0.0003753330965992,-1.565295567864047,-4.545436152327263,-0.0896064276408037,-1.9566194598300588,-37.8786346027272,-0.497813486893354,20.223748416156692,250.5125000000002,14.999999999999998,2.0
5.0,6.0,-20.0,10.0,0.5731461048126221,0.0432999247062206,-0.0144061055034399,-0.040493931621313,-0.2122199535369873,-0.0003861389122903,-9.667456951155843,-4.971508503058955,-0.0921861909246712,-12.084321188944804,-41.429237525491295,-0.5121455051370627,20.22374841615669,250.5125000000001,4.999999999999999,6.000000000000001
2.5,-2.0,0.0,5.0,0.1684349477291107,0.0207489832612872,-0.0008779010968282,-0.0095484657213091,0.0079714646562933,-0.0003060385060962,-2.279585548116025,0.1867411789518157,-0.0730631471092853,-2.849481935145031,1.556176491265131,-0.405906372829363,20.223748416156695,250.5125000000003,2.5,-1.9999999999999991
-10.0,-2.0,-10.0,0.0,-0.6446007490158081,0.0402942934381961,0.003884568111971,-0.0003689098812174,0.1668323278427124,-0.0019437646260485,-0.0880729593974069,3.908248600717031,-0.4640512810964765,-0.1100911992467586,32.568738339308595,-2.5780626727582026,20.22374841615669,250.5125000000001,-10.000000000000002,-2.0000000000000004
