alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn,source_file
-4.0,2.0,0.0,0.0,-0.311156971295,0.01259600278,-0.003754579903,0.00112748604,0.144777063169,-0.001194558608,roll_0_cleaned.csv
-4.0,4.0,0.0,0.0,-0.309540605166,0.012700579129,-0.007507728396,0.002255140293,0.143584876712,-0.002384633504,pitch_0_cleaned.csv
-4.0,6.0,0.0,0.0,-0.306849022335,0.012873507105,-0.011233712594,0.003374339614,0.141592430872,-0.003560428214,pitch_0_cleaned.csv
-2.0,-6.0,0.0,0.0,-0.161032952408,0.009557016194,0.011012473698,-0.00538714831,0.101092048858,0.00281182535,pitch_0_cleaned.csv
-2.0,-6.0,0.0,0.0,-0.161032952406,0.009557016194,0.011012473698,-0.00538714831,0.101092048857,0.00281182535,roll_0_cleaned.csv
-2.0,-4.0,0.0,0.0,-0.16277530124,0.009354984388,0.007358524886,-0.003601720546,0.102790687758,0.001882885031,pitch_0_cleaned.csv
-2.0,-4.0,0.0,0.0,-0.162775301239,0.009354984388,0.007358524886,-0.003601720546,0.102790687758,0.001882885031,roll_0_cleaned.csv
-2.0,-2.0,0.0,0.0,-0.163824339537,0.009233226068,0.003683067758,-0.001803188977,0.103813201316,0.000943687258,pitch_0_cleaned.csv
-2.0,-2.0,0.0,0.0,-0.16382433954,0.009233226068,0.003683067757,-0.001803188977,0.103813201317,0.000943687258,roll_0_cleaned.csv
-2.0,0.0,0.0,0.0,-0.164170696574,0.00919258222,3.58422e-07,-1.40582e-07,0.104148385199,6.8888e-08,pitch_0_cleaned.csv
-2.0,0.0,0.0,0.0,-0.164170696575,0.00919258222,3.58427e-07,-1.4058e-07,0.104148385187,6.8889e-08,roll_0_cleaned.csv
-2.0,2.0,0.0,0.0,-0.163824212561,0.009233200923,-0.003682438342,0.001803173186,0.103812795461,-0.000943557078,pitch_0_cleaned.csv
-2.0,4.0,0.0,0.0,-0.162775380974,0.009354946204,-0.007357907534,0.003601732244,0.102790488377,-0.001882757021,pitch_0_cleaned.csv
-2.0,4.0,0.0,0.0,-0.162775380984,0.009354946204,-0.007357907532,0.00360173224,0.102790488391,-0.001882757021,roll_0_cleaned.csv
-2.0,6.0,0.0,0.0,-0.161033264985,0.009556966834,-0.011011893132,0.005387156399,0.101092040797,-0.002811705954,pitch_0_cleaned.csv
0.0,-6.0,0.0,0.0,-0.014453563927,0.008384409361,0.010675233423,-0.007397424001,0.059140774606,0.002108139205,pitch_0_cleaned.csv
0.0,-4.0,0.0,0.0,-0.015242343591,0.008170541376,0.007131934481,-0.004945943123,0.060538600113,0.001411436457,pitch_0_cleaned.csv
0.0,-2.0,0.0,0.0,-0.015719902434,0.008041747846,0.003572033424,-0.002477938465,0.061384140734,0.000707834773,pitch_0_cleaned.csv
0.0,0.0,0.0,0.0,-0.015879911892,0.007998679765,2.15777e-07,-8.86e-08,0.061667447113,4.1592e-08,pitch_0_cleaned.csv
0.0,0.0,0.0,0.0,-0.015879911894,0.007998679765,2.15777e-07,-8.86e-08,0.061667447115,4.1592e-08,roll_0_cleaned.csv
0.0,2.0,0.0,0.0,-0.015720132671,0.008041742258,-0.003571644201,0.002477791458,0.061384410718,-0.000707759617,pitch_0_cleaned.csv
0.0,4.0,0.0,0.0,-0.015242821381,0.008170522749,-0.007131527039,0.004945743467,0.060538881434,-0.001411359799,pitch_0_cleaned.csv
0.0,6.0,0.0,0.0,-0.014455135695,0.008384384215,-0.010674724096,0.007397105033,0.059142141997,-0.002108053477,pitch_0_cleaned.csv
2.0,-6.0,0.0,0.0,0.132639216731,0.009367945604,0.010222652438,-0.009401881978,0.015865656982,0.001450937027,pitch_0_cleaned.csv
2.0,-4.0,0.0,0.0,0.132801154451,0.009159580804,0.006835954548,-0.006290416334,0.016966384416,0.000972770332,pitch_0_cleaned.csv
2.0,-2.0,0.0,0.0,0.132907212993,0.009033669718,0.003421505666,-0.003150746,0.017614146354,0.000487475822,pitch_0_cleaned.csv
2.0,-2.0,0.0,0.0,0.132907212993,0.009033669718,0.003421505666,-0.003150746,0.017614146355,0.000487475822,roll_0_cleaned.csv
2.0,0.0,0.0,0.0,0.132934048552,0.008991563693,-1.39458e-07,1.1589e-07,0.017844289813,-2.2893e-08,pitch_0_cleaned.csv
2.0,2.0,0.0,0.0,0.132907371699,0.009033677168,-0.003421776725,0.003150964587,0.017613966697,-0.000487520506,pitch_0_cleaned.csv
2.0,2.0,0.0,0.0,0.132907371924,0.009033677168,-0.003421776804,0.00315096463,0.017613966498,-0.000487520518,roll_0_cleaned.csv
2.0,4.0,0.0,0.0,0.13280153315,0.009159595706,-0.006836242481,0.006290630257,0.016965974264,-0.00097281795,pitch_0_cleaned.csv
2.0,4.0,0.0,0.0,0.132801533329,0.009159595706,-0.006836242471,0.006290630209,0.016965974036,-0.000972817952,roll_0_cleaned.csv
2.0,6.0,0.0,0.0,0.132639233761,0.00936796423,-0.010222892586,0.009402008167,0.015865700134,-0.001450980932,pitch_0_cleaned.csv
4.0,-6.0,0.0,0.0,0.280005583297,0.012507676147,0.009653268812,-0.011399478302,-0.028612007417,0.00084103607,pitch_0_cleaned.csv
4.0,-6.0,0.0,0.0,0.280005583313,0.012507676147,0.009653268817,-0.011399478305,-0.028612007429,0.000841036071,roll_0_cleaned.csv
4.0,-4.0,0.0,0.0,0.281123521142,0.012321615592,0.006457690553,-0.007628660674,-0.027821053068,0.00056498085,pitch_0_cleaned.csv
4.0,-4.0,0.0,0.0,0.28112352105,0.012321615592,0.00645769056,-0.007628660673,-0.027821053038,0.000564980852,roll_0_cleaned.csv
4.0,-2.0,0.0,0.0,0.281809836112,0.012209151872,0.003231571161,-0.003821046875,-0.027368047645,0.000283045072,pitch_0_cleaned.csv
4.0,-2.0,0.0,0.0,0.281809835986,0.012209151872,0.003231571233,-0.003821046907,-0.027368047699,0.000283045084,roll_0_cleaned.csv
4.0,0.0,0.0,0.0,0.282024211235,0.01217132993,-3.77488e-07,3.61268e-07,-0.027192775481,-4.7321e-08,pitch_0_cleaned.csv
4.0,0.0,0.0,0.0,0.282024211236,0.01217132993,-3.77488e-07,3.61268e-07,-0.027192775483,-4.7321e-08,roll_0_cleaned.csv
4.0,2.0,0.0,0.0,0.281809859854,0.012209148146,-0.003232340868,0.003821824647,-0.027368172718,-0.000283135682,pitch_0_cleaned.csv
4.0,2.0,0.0,0.0,0.281809859711,0.012209148146,-0.003232340861,0.003821824636,-0.027368172647,-0.000283135682,roll_0_cleaned.csv
4.0,4.0,0.0,0.0,0.281123266138,0.012321606278,-0.00645824572,0.007629193245,-0.027821242179,-0.00056504823,pitch_0_cleaned.csv
4.0,4.0,0.0,0.0,0.281123266135,0.012321606278,-0.006458245721,0.007629193245,-0.027821242176,-0.00056504823,roll_0_cleaned.csv
4.0,6.0,0.0,0.0,0.280005189736,0.012507666834,-0.009653731309,0.011399911884,-0.028612114838,-0.000841091448,pitch_0_cleaned.csv
4.0,6.0,0.0,0.0,0.280005189757,0.012507666834,-0.009653731314,0.011399911888,-0.028612114851,-0.000841091448,roll_0_cleaned.csv
6.0,-6.0,0.0,0.0,0.427393456296,0.01779191941,0.008967559735,-0.013387383029,-0.074152861008,0.000279587112,pitch_0_cleaned.csv
6.0,-6.0,0.0,0.0,0.427393457281,0.01779191941,0.008967559918,-0.013387383229,-0.074152860655,0.000279587132,roll_0_cleaned.csv
6.0,-4.0,0.0,0.0,0.429467610987,0.017644960433,0.006001210512,-0.008960542054,-0.073677092517,0.000189606106,pitch_0_cleaned.csv
6.0,-4.0,0.0,0.0,0.429467611239,0.017644960433,0.006001210491,-0.008960542059,-0.073677092581,0.0001896061,roll_0_cleaned.csv
6.0,-2.0,0.0,0.0,0.430721876552,0.017555395141,0.002988030977,-0.004481966984,-0.073400518807,9.2565363e-05,pitch_0_cleaned.csv
6.0,-2.0,0.0,0.0,0.43072187656,0.017555395141,0.002988030976,-0.004481966984,-0.073400518812,9.2565362e-05,roll_0_cleaned.csv
6.0,0.0,0.0,0.0,0.431142811686,0.017526052892,-4.71273e-07,6.27049e-07,-0.073311816217,-2.238e-08,pitch_0_cleaned.csv
6.0,0.0,0.0,0.0,0.431142807329,0.017526052892,-4.69718e-07,6.2583e-07,-0.073311812277,-2.2215e-08,roll_0_cleaned.csv
6.0,2.0,0.0,0.0,0.43072173163,0.017555385828,-0.00298893868,0.004483198547,-0.073400607141,-9.2605146e-05,pitch_0_cleaned.csv
6.0,2.0,0.0,0.0,0.430721731665,0.017555385828,-0.002988938677,0.004483198545,-0.073400607152,-9.2605146e-05,roll_0_cleaned.csv
6.0,4.0,0.0,0.0,0.429467255533,0.017644936219,-0.006002052798,0.008961733824,-0.073677096947,-0.000189636511,pitch_0_cleaned.csv
6.0,4.0,0.0,0.0,0.429467255567,0.017644936219,-0.006002052797,0.008961733822,-0.073677096969,-0.000189636511,roll_0_cleaned.csv
6.0,6.0,0.0,0.0,0.427392995917,0.01779188402,-0.008968310187,0.01338849543,-0.074152856058,-0.000279605767,pitch_0_cleaned.csv
6.0,6.0,0.0,0.0,0.427392995921,0.01779188402,-0.008968310187,0.01338849543,-0.074152856059,-0.000279605767,roll_0_cleaned.csv
8.0,-6.0,0.0,0.0,0.574556782035,0.025197634473,0.008168442112,-0.015364398934,-0.120619963028,-0.000231937081,pitch_0_cleaned.csv
8.0,-6.0,0.0,0.0,0.574556782895,0.025197634473,0.008168442067,-0.015364398899,-0.120619963246,-0.000231937088,roll_0_cleaned.csv
8.0,-4.0,0.0,0.0,0.577587007726,0.025106295943,0.005468832376,-0.01028491506,-0.120465681417,-0.000152276693,pitch_0_cleaned.csv
8.0,-4.0,0.0,0.0,0.577587007255,0.025106295943,0.005468832365,-0.010284915018,-0.120465681625,-0.000152276692,roll_0_cleaned.csv
8.0,-2.0,0.0,0.0,0.579420371177,0.025049859658,0.002713679722,-0.00514354262,-0.120387277913,-7.9822019e-05,pitch_0_cleaned.csv
8.0,-2.0,0.0,0.0,0.579420372475,0.025049859658,0.002713679902,-0.005143542792,-0.120387278011,-7.9822e-05,roll_0_cleaned.csv
8.0,0.0,0.0,0.0,0.580031726842,0.025031695142,-6.421e-07,1.190455e-06,-0.120359882758,4.6233e-08,pitch_0_cleaned.csv
8.0,0.0,0.0,0.0,0.580031758666,0.025031697005,-6.42979e-07,1.191288e-06,-0.120359901114,4.6155e-08,roll_0_cleaned.csv
8.0,2.0,0.0,0.0,0.579420342407,0.025049846619,-0.002714933384,0.005145897334,-0.120387491905,7.9918714e-05,pitch_0_cleaned.csv
8.0,2.0,0.0,0.0,0.579420358593,0.025049846619,-0.002714933949,0.005145900887,-0.120387504406,7.9918941e-05,roll_0_cleaned.csv
8.0,4.0,0.0,0.0,0.577586834001,0.025106256828,-0.005469990062,0.010287197365,-0.120466008764,0.000152386514,pitch_0_cleaned.csv
8.0,4.0,0.0,0.0,0.57758683394,0.025106256828,-0.005469990073,0.01028719737,-0.120466008667,0.000152386512,roll_0_cleaned.csv
8.0,6.0,0.0,0.0,0.574556471231,0.025197556242,-0.008169433897,0.01536655047,-0.12062047661,0.000232068944,pitch_0_cleaned.csv
8.0,6.0,0.0,0.0,0.574556474321,0.025197556242,-0.008169431399,0.015366548437,-0.120620477424,0.000232069165,roll_0_cleaned.csv
10.0,-6.0,0.0,0.0,0.721244880721,0.034689001739,0.007256139991,-0.017327139102,-0.167859929452,-0.000692861916,pitch_0_cleaned.csv
10.0,-6.0,0.0,0.0,0.721244896256,0.034689001739,0.00725615174,-0.017327145813,-0.167859957528,-0.000692860978,roll_0_cleaned.csv
10.0,-4.0,0.0,0.0,0.72522843395,0.034669492394,0.004860380998,-0.011599664656,-0.168030334802,-0.000460268952,pitch_0_cleaned.csv
10.0,-4.0,0.0,0.0,0.725228434458,0.034669492394,0.004860381015,-0.01159966462,-0.168030335114,-0.00046026895,roll_0_cleaned.csv
10.0,-2.0,0.0,0.0,0.727639321351,0.03465654701,0.002402935634,-0.005800474624,-0.168153869404,-0.000234564045,pitch_0_cleaned.csv
10.0,-2.0,0.0,0.0,0.727639330633,0.03465654701,0.002402938906,-0.005800476632,-0.168153886446,-0.000234563792,roll_0_cleaned.csv
10.0,0.0,0.0,0.0,0.728443083083,0.034653265029,-9.6322e-07,2.123633e-06,-0.168194657311,1.82821e-07,pitch_0_cleaned.csv
10.0,0.0,0.0,0.0,0.72844308308,0.034653265029,-9.63885e-07,2.124179e-06,-0.168194656107,1.82786e-07,roll_0_cleaned.csv
10.0,2.0,0.0,0.0,0.727639088306,0.034656509757,-0.00240480699,0.005804676825,-0.16815407716,0.000234935984,pitch_0_cleaned.csv
10.0,2.0,0.0,0.0,0.72763909937,0.034656509757,-0.002404806506,0.005804675796,-0.168154080467,0.00023493586,roll_0_cleaned.csv
10.0,4.0,0.0,0.0,0.725227798918,0.034669395536,-0.004862090196,0.011603717227,-0.168030545585,0.000460655335,pitch_0_cleaned.csv
10.0,4.0,0.0,0.0,0.725227798003,0.034669395536,-0.004862089968,0.011603716537,-0.168030543789,0.000460655295,roll_0_cleaned.csv
10.0,6.0,0.0,0.0,0.721243931561,0.034688837826,-0.007257626728,0.017331008455,-0.167860272783,0.000693272771,pitch_0_cleaned.csv
10.0,6.0,0.0,0.0,0.721243931796,0.034688837826,-0.007257626708,0.017331008491,-0.167860272822,0.000693272774,roll_0_cleaned.csv
12.0,-6.0,0.0,0.0,0.867210752803,0.046219330281,0.006235304337,-0.019273920592,-0.215720302749,-0.001101736792,pitch_0_cleaned.csv
12.0,-6.0,0.0,0.0,0.867210754131,0.046219330281,0.0062353035,-0.019273918764,-0.215720302514,-0.001101736543,roll_0_cleaned.csv
12.0,-4.0,0.0,0.0,0.872145303086,0.046287335455,0.00417643638,-0.012904060856,-0.216221593876,-0.000733898644,pitch_0_cleaned.csv
12.0,-4.0,0.0,0.0,0.872145304441,0.046287335455,0.004176436495,-0.012904060143,-0.216221593056,-0.000733898564,roll_0_cleaned.csv
12.0,-2.0,0.0,0.0,0.875127105204,0.046327073127,0.002055909955,-0.006450787734,-0.21654069504,-0.000371575713,pitch_0_cleaned.csv
12.0,-2.0,0.0,0.0,0.875127076305,0.046327069402,0.00205591752,-0.006450792749,-0.216540672019,-0.000371575086,roll_0_cleaned.csv
12.0,0.0,0.0,0.0,0.876120491835,0.046341363341,-1.424395e-06,3.432701e-06,-0.216645601008,4.26617e-07,pitch_0_cleaned.csv
12.0,0.0,0.0,0.0,0.876120497807,0.046341363341,-1.423328e-06,3.433081e-06,-0.216645602072,4.26858e-07,roll_0_cleaned.csv
12.0,2.0,0.0,0.0,0.875126211105,0.046326976269,-0.002058695581,0.006457572922,-0.216540568525,0.000372429267,pitch_0_cleaned.csv
12.0,2.0,0.0,0.0,0.875126229417,0.046326979995,-0.002058694633,0.006457569554,-0.216540570825,0.000372428864,roll_0_cleaned.csv
12.0,4.0,0.0,0.0,0.872143672557,0.046287130564,-0.004179090348,0.012910721889,-0.216221438201,0.000734763795,pitch_0_cleaned.csv
12.0,4.0,0.0,0.0,0.872143681246,0.046287130564,-0.004179092679,0.012910724206,-0.216221446632,0.000734763809,roll_0_cleaned.csv
12.0,6.0,0.0,0.0,0.867207917744,0.046218980104,-0.006237565147,0.019280200558,-0.215719755052,0.001102623366,pitch_0_cleaned.csv
12.0,6.0,0.0,0.0,0.867207921722,0.046218980104,-0.006237565181,0.019280199703,-0.215719758862,0.001102623036,roll_0_cleaned.csv
14.0,-6.0,0.0,0.0,1.012207283109,0.05973020196,0.005110580893,-0.021202524584,-0.264040914502,-0.001457285511,pitch_0_cleaned.csv
14.0,-6.0,0.0,0.0,1.012207243343,0.059730198234,0.00511057862,-0.021202529844,-0.264040901392,-0.001457287089,roll_0_cleaned.csv
14.0,-4.0,0.0,0.0,1.018079532179,0.059900123626,0.003424433655,-0.014194727073,-0.264871142533,-0.000971284113,pitch_0_cleaned.csv
14.0,-4.0,0.0,0.0,1.018079519127,0.059900119901,0.003424432233,-0.014194724979,-0.264871131736,-0.000971284367,roll_0_cleaned.csv
14.0,-2.0,0.0,0.0,1.021636223715,0.060002271086,0.001673782973,-0.007094271266,-0.265389406625,-0.000490413715,pitch_0_cleaned.csv
14.0,-2.0,0.0,0.0,1.021636285057,0.060002274811,0.001673813508,-0.007094294355,-0.265389479466,-0.000490412325,roll_0_cleaned.csv
14.0,0.0,0.0,0.0,1.022816737219,0.0600370951,-2.04156e-06,5.168625e-06,-0.265557789209,8.22735e-07,pitch_0_cleaned.csv
14.0,0.0,0.0,0.0,1.022816748172,0.060037091374,-2.039084e-06,5.167277e-06,-0.265557810571,8.22565e-07,roll_0_cleaned.csv
14.0,2.0,0.0,0.0,1.021634217644,0.060002073646,-0.001677780474,0.007104470509,-0.265388742188,0.000492052511,pitch_0_cleaned.csv
14.0,2.0,0.0,0.0,1.021634168801,0.06000206992,-0.001677761374,0.007104457183,-0.265388676732,0.000492053348,roll_0_cleaned.csv
14.0,4.0,0.0,0.0,1.018079453167,0.05989978835,-0.003428136105,0.014204472342,-0.264874362721,0.000972798111,pitch_0_cleaned.csv
14.0,4.0,0.0,0.0,1.018079439601,0.05989978835,-0.003428135182,0.01420446894,-0.264874358483,0.000972797807,roll_0_cleaned.csv
14.0,6.0,0.0,0.0,1.012199137278,0.05972892046,-0.005113940195,0.021211126691,-0.264043276047,0.001458739168,pitch_0_cleaned.csv
14.0,6.0,0.0,0.0,1.012199134839,0.05972892046,-0.005113940253,0.021211126731,-0.264043274282,0.001458739171,roll_0_cleaned.csv
16.0,-6.0,0.0,0.0,1.155989706201,0.075152076781,0.003887833743,-0.023110863979,-0.312657214692,-0.001758180265,pitch_0_cleaned.csv
16.0,-6.0,0.0,0.0,1.15598965697,0.07515206933,0.003887830083,-0.023110871331,-0.312657199298,-0.00175818276,roll_0_cleaned.csv
16.0,-4.0,0.0,0.0,1.162766640472,0.075435347855,0.002572230058,-0.015456860587,-0.313754671503,-0.001175711727,pitch_0_cleaned.csv
16.0,-4.0,0.0,0.0,1.162766629128,0.075435347855,0.002572224536,-0.015456859784,-0.313754659588,-0.0011757121,roll_0_cleaned.csv
16.0,-2.0,0.0,0.0,1.166920168475,0.075611516833,0.001258999521,-0.007730503911,-0.314534866984,-0.000590545662,pitch_0_cleaned.csv
16.0,-2.0,0.0,0.0,1.166920242713,0.075611516833,0.001259033685,-0.007730533599,-0.314534958931,-0.00059054523,roll_0_cleaned.csv
16.0,0.0,0.0,0.0,1.168280621519,0.075668126345,-2.593726e-06,6.397644e-06,-0.314769015561,1.173536e-06,pitch_0_cleaned.csv
16.0,0.0,0.0,0.0,1.168280675829,0.075668133795,-2.596778e-06,6.401016e-06,-0.314769024975,1.173827e-06,roll_0_cleaned.csv
16.0,2.0,0.0,0.0,1.166913901578,0.075610198081,-0.001264245317,0.007743896989,-0.314540094105,0.000593124501,pitch_0_cleaned.csv
16.0,2.0,0.0,0.0,1.166913756556,0.07561019063,-0.00126416026,0.007743832787,-0.31453988281,0.000593126336,roll_0_cleaned.csv
16.0,4.0,0.0,0.0,1.162757283686,0.07543374598,-0.00257717417,0.015469657538,-0.313758402902,0.001178252495,pitch_0_cleaned.csv
16.0,4.0,0.0,0.0,1.162757370244,0.07543374598,-0.002577196783,0.015469678471,-0.313758538566,0.001178254222,roll_0_cleaned.csv
16.0,6.0,0.0,0.0,1.155977662858,0.075150161982,-0.003892348366,0.023122979746,-0.312659795403,0.001760700933,pitch_0_cleaned.csv
16.0,6.0,0.0,0.0,1.155977660846,0.075150161982,-0.003892353132,0.023122986022,-0.312659800977,0.001760701153,roll_0_cleaned.csv
18.0,-6.0,0.0,0.0,1.298316143537,0.092404857278,0.002573855445,-0.024997095803,-0.361401103653,-0.002003066698,pitch_0_cleaned.csv
18.0,-6.0,0.0,0.0,1.298316320261,0.092404864728,0.002573943046,-0.024997190404,-0.361401395019,-0.002003075448,roll_0_cleaned.csv
18.0,-4.0,0.0,0.0,1.3060102833,0.092816218734,0.00168912933,-0.016717950132,-0.36282655053,-0.001339180439,pitch_0_cleaned.csv
18.0,-4.0,0.0,0.0,1.306010382235,0.092816248536,0.001689133876,-0.016717959179,-0.362826438421,-0.001339181768,roll_0_cleaned.csv
18.0,-2.0,0.0,0.0,1.310670234409,0.093067988753,0.000856874289,-0.008382617534,-0.363718690261,-0.000667996972,pitch_0_cleaned.csv
18.0,-2.0,0.0,0.0,1.31067027411,0.093067988753,0.000857016655,-0.008382720685,-0.36371880656,-0.000667994547,roll_0_cleaned.csv
18.0,0.0,0.0,0.0,1.312276832554,0.093155309558,-3.222045e-06,8.568618e-06,-0.364104116445,1.936658e-06,pitch_0_cleaned.csv
18.0,0.0,0.0,0.0,1.312276791919,0.093155309558,-3.224544e-06,8.565628e-06,-0.364104094574,1.934751e-06,roll_0_cleaned.csv
18.0,2.0,0.0,0.0,1.310667054252,0.093067735434,-0.000863377533,0.00839975865,-0.363717682582,0.000671864345,pitch_0_cleaned.csv
18.0,2.0,0.0,0.0,1.310667138075,0.093067735434,-0.000863318984,0.008399710155,-0.363717802719,0.000671864926,roll_0_cleaned.csv
18.0,4.0,0.0,0.0,1.306003943345,0.092815615237,-0.001695355218,0.016734772933,-0.362824508825,0.001343031977,pitch_0_cleaned.csv
18.0,4.0,0.0,0.0,1.306003924366,0.092815615237,-0.001695353822,0.016734757793,-0.362824497446,0.001343030007,roll_0_cleaned.csv
18.0,6.0,0.0,0.0,1.298298938982,0.092402078211,-0.002579795393,0.025013656571,-0.361403496276,0.00200714649,pitch_0_cleaned.csv
18.0,6.0,0.0,0.0,1.298299270721,0.092402100563,-0.00257971739,0.025013603872,-0.361403995149,0.002007151771,roll_0_cleaned.csv
20.0,-6.0,0.0,0.0,1.438937902046,0.11139536649,0.001176688854,-0.026859441303,-0.410105126298,-0.00219093326,pitch_0_cleaned.csv
20.0,-6.0,0.0,0.0,1.438937896123,0.11139536649,0.00117668193,-0.026859431467,-0.410105151087,-0.002190932298,roll_0_cleaned.csv
20.0,-4.0,0.0,0.0,1.447553839862,0.111951060593,0.000750325733,-0.017962037632,-0.411844645873,-0.001463771753,pitch_0_cleaned.csv
20.0,-4.0,0.0,0.0,1.447553990666,0.111951053143,0.000750388331,-0.017962093987,-0.411844887657,-0.001463780543,roll_0_cleaned.csv
20.0,-2.0,0.0,0.0,1.45276577465,0.112288847566,0.000388172132,-0.009005179519,-0.412930752103,-0.000729759881,pitch_0_cleaned.csv
20.0,-2.0,0.0,0.0,1.452765766941,0.112288840115,0.000388173645,-0.009005177448,-0.412930771516,-0.000729758884,roll_0_cleaned.csv
20.0,0.0,0.0,0.0,1.454558712323,0.112405031919,-3.841413e-06,1.1171316e-05,-0.413386355218,3.017217e-06,pitch_0_cleaned.csv
20.0,0.0,0.0,0.0,1.454558667015,0.112405031919,-3.834196e-06,1.1160649e-05,-0.413386354516,3.016964e-06,roll_0_cleaned.csv
20.0,2.0,0.0,0.0,1.452760946988,0.112288363278,-0.000395872374,0.009027441805,-0.412929091309,0.000735778237,pitch_0_cleaned.csv
20.0,2.0,0.0,0.0,1.45276102874,0.112288355827,-0.000395866366,0.009027440222,-0.412929263658,0.000735780556,roll_0_cleaned.csv
20.0,4.0,0.0,0.0,1.44754397882,0.111950054765,-0.00075785911,0.017984029418,-0.411841082293,0.001469756436,pitch_0_cleaned.csv
20.0,4.0,0.0,0.0,1.447544003528,0.111950054765,-0.000757856951,0.017984008741,-0.41184108182,0.001469752427,roll_0_cleaned.csv
20.0,6.0,0.0,0.0,1.438923359105,0.111393839121,-0.001183899325,0.026881029558,-0.41009967377,0.002196901252,pitch_0_cleaned.csv
20.0,6.0,0.0,0.0,1.438923395984,0.111393846571,-0.001183896444,0.026881019161,-0.410099691821,0.002196899379,roll_0_cleaned.csv
-10.0,-6.0,0.0,5.0,-0.737330877874,0.035399388522,0.01125934316,0.002658170619,0.25334919854,0.006071683537,roll_+5_cleaned.csv
-10.0,-4.0,0.0,5.0,-0.742825617018,0.035414133221,0.007531533264,0.001779861071,0.256166619332,0.004069158852,roll_+5_cleaned.csv
-10.0,-2.0,0.0,5.0,-0.746124128084,0.035421863198,0.003761873473,0.000897093643,0.257846366864,0.002038123746,roll_+5_cleaned.csv
-10.0,0.0,0.0,5.0,-0.747243782288,0.035425227135,2.988619e-06,-1.31159e-07,0.258437106105,6.95156e-07,roll_+5_cleaned.csv
-10.0,2.0,0.0,5.0,-0.746124341225,0.035421714187,-0.003755817419,-0.000897386094,0.257846989664,-0.002036718198,roll_+5_cleaned.csv
-10.0,4.0,0.0,5.0,-0.742825622783,0.035413790494,-0.00752521227,-0.001780372813,0.256166958884,-0.004067676543,roll_+5_cleaned.csv
-10.0,6.0,0.0,5.0,-0.737330498467,0.035398811102,-0.011253076135,-0.002658898521,0.253349216234,-0.00607020013,roll_+5_cleaned.csv
-8.0,-6.0,0.0,5.0,-0.59523440064,0.025835474953,0.011355736403,0.000650303728,0.217822260072,0.005191859228,roll_+5_cleaned.csv
-8.0,-4.0,0.0,5.0,-0.599798760612,0.02577020973,0.007592653868,0.000439157477,0.220364558564,0.003478622576,roll_+5_cleaned.csv
-8.0,-2.0,0.0,5.0,-0.602540050146,0.025730408728,0.003794503778,0.000226550623,0.221884101987,0.001742467773,roll_+5_cleaned.csv
-8.0,0.0,0.0,5.0,-0.603469908938,0.025717543438,1.622586e-06,7.1582e-08,0.222414106899,3.5792e-07,roll_+5_cleaned.csv
-8.0,2.0,0.0,5.0,-0.602540335211,0.025730289519,-0.003790649631,-0.00022677752,0.221883976941,-0.001741606043,roll_+5_cleaned.csv
-8.0,4.0,0.0,5.0,-0.599799216001,0.025770001113,-0.007588795692,-0.000439451768,0.220364420744,-0.003477752759,roll_+5_cleaned.csv
-8.0,6.0,0.0,5.0,-0.595234877103,0.025835132226,-0.011351997131,-0.000650582937,0.217821727092,-0.005191003595,roll_+5_cleaned.csv
-6.0,-6.0,0.0,5.0,-0.451659495777,0.018310906366,0.011347002838,-0.001359956111,0.180531763027,0.00435409143,roll_+5_cleaned.csv
-6.0,-4.0,0.0,5.0,-0.455293233555,0.018183920532,0.007586038417,-0.000908012643,0.182807782867,0.002916976394,roll_+5_cleaned.csv
-6.0,-2.0,0.0,5.0,-0.457474520954,0.01810672693,0.003791991624,-0.000451843755,0.184166545884,0.001461059715,roll_+5_cleaned.csv
-6.0,0.0,0.0,5.0,-0.458214693922,0.01808139123,1.161643e-06,-1.11272e-07,0.184639516967,2.4866e-07,roll_+5_cleaned.csv
-6.0,2.0,0.0,5.0,-0.457474849284,0.018106669188,-0.00378971913,0.00045164366,0.184166742528,-0.001460573011,roll_+5_cleaned.csv
-6.0,4.0,0.0,5.0,-0.455293991385,0.018183782697,-0.007583830141,0.000907816876,0.18280835282,-0.002916503306,roll_+5_cleaned.csv
-6.0,6.0,0.0,5.0,-0.451660725267,0.018310749903,-0.01134483962,0.001359702116,0.180532648327,-0.004353635148,roll_+5_cleaned.csv
-4.0,-6.0,0.0,5.0,-0.306848679278,0.012873586267,0.011234621079,-0.003374077622,0.141592103992,0.003560611519,roll_+5_cleaned.csv
-4.0,-4.0,0.0,5.0,-0.3095404224,0.012700648978,0.00750886777,-0.002255173498,0.143584916952,0.002384868693,roll_+5_cleaned.csv
-4.0,-2.0,0.0,5.0,-0.31115658375,0.012596026994,0.003756115464,-0.001127958093,0.144776794978,0.001194871643,roll_+5_cleaned.csv
-4.0,0.0,0.0,5.0,-0.311689070296,0.012561187148,7.27898e-07,-2.41307e-07,0.145162964666,1.47881e-07,roll_+5_cleaned.csv
-4.0,2.0,0.0,5.0,-0.311156971295,0.01259600278,-0.003754579893,0.001127486024,0.144777063143,-0.001194558607,roll_+5_cleaned.csv
