alpha_deg,beta_deg,deltaS_deg,deltaD_deg,CL,CD,CY,Cl,Cm,Cn
-4,0,0,6,-0.311310184,0.01349699,-0.006661611,-0.015122933,0.144983402,0.001350835
-4,2,0,6,-0.308689694,0.013542077,-0.010407662,-0.016240517,0.142732835,0.002555112
-4,4,0,6,-0.305005583,0.013654995,-0.014128148,-0.017325528,0.13969554,0.003746645
-4,6,0,6,-0.300284157,0.013835447,-0.017819903,-0.018378175,0.135900398,0.004920709
-2,-6,0,6,-0.166992679,0.010392606,0.004890841,-0.009650509,0.106473468,-0.001886622
-2,-4,0,6,-0.166687272,0.010229505,0.001229216,-0.011505516,0.10636366,-0.000938989
-2,-2,0,6,-0.16565064,0.010144199,-0.002455418,-0.013349725,0.105533777,1.78E-05
-2,0,0,6,-0.163915511,0.010138465,-0.006149131,-0.015175006,0.104028641,0.000977611
-2,2,0,6,-0.161493174,0.010212326,-0.009797109,-0.016958115,0.101856404,0.001926332
-2,4,0,6,-0.158362529,0.010365037,-0.013440174,-0.01871323,0.098981447,0.002869219
-2,6,0,6,-0.154575491,0.010596642,-0.017060213,-0.020431715,0.095470145,0.00379978
0,-6,0,6,-0.020597824,0.009157055,0.0051032,-0.007659446,0.064647174,-0.001560315
0,-4,0,6,-0.019327255,0.009004339,0.001552138,-0.010179756,0.064228419,-0.000847851
0,-2,0,6,-0.017707295,0.008934701,-0.002015828,-0.012692916,0.063213575,-0.000128699
0,0,0,6,-0.01577228,0.008949325,-0.005597883,-0.015193531,0.06165118,0.000594486
0,2,0,6,-0.013528611,0.009048279,-0.009134664,-0.01765148,0.059523463,0.001308237
0,4,0,6,-0.010956862,0.009230568,-0.012661814,-0.020075408,0.056817026,0.002017581
0,6,0,6,-0.008112134,0.009496166,-0.016172752,-0.022459137,0.053601542,0.002719545
2,-6,0,6,0.126322308,0.010072026,0.005212588,-0.005649794,0.02148785,-0.001283488
2,-4,0,6,0.12855978,0.009946594,0.001810149,-0.008833324,0.020753294,-0.00079104
2,-2,0,6,0.130761525,0.009902842,-0.00160261,-0.012013951,0.019551919,-0.000294007
2,0,0,6,0.132898366,0.009941187,-0.005033999,-0.015187623,0.017929539,0.000208055
2,2,0,6,0.134960086,0.010061629,-0.008420844,-0.01831882,0.015851112,0.000702407
2,4,0,6,0.136967521,0.010263128,-0.011793436,-0.021409985,0.013321408,0.00119376
2,6,0,6,0.138861908,0.010545581,-0.015157217,-0.024457216,0.010412354,0.001682311
4,-6,0,6,0.273522385,0.013137881,0.005216927,-0.003622768,-0.022881203,-0.001055836
4,-4,0,6,0.276727449,0.013056575,0.002000955,-0.00746776,-0.023937128,-0.000767891
4,-2,0,6,0.279508901,0.01304864,-0.00121752,-0.011313054,-0.02532523,-0.000477141
4,0,0,6,0.281844539,0.013113964,-0.004458783,-0.015157436,-0.027005955,-0.000180364
4,2,0,6,0.283720707,0.01325222,-0.007656898,-0.018959525,-0.02903129,0.00011051
4,4,0,6,0.285158161,0.013462522,-0.010836712,-0.022715917,-0.031376188,0.000399862
4,6,0,6,0.286098586,0.013744631,-0.014014923,-0.026424074,-0.033970137,0.000690518
6,-6,0,6,0.420752875,0.018343067,0.005113931,-0.001581716,-0.068325618,-0.000876954
6,-4,0,6,0.424915656,0.018322545,0.002128632,-0.006081597,-0.069694893,-0.000778664
6,-2,0,6,0.42825346,0.018358514,-0.00089278,-0.010604242,-0.071234613,-0.000672079
6,0,0,6,0.430813253,0.018455537,-0.0038752,-0.015103464,-0.073018561,-0.000569221
6,2,0,6,0.432502086,0.018607758,-0.006846418,-0.019573375,-0.074990461,-0.000465386
6,4,0,6,0.433331573,0.01881713,-0.009826132,-0.024005754,-0.077086227,-0.000356268
6,6,0,6,0.43334758,0.019080915,-0.012748453,-0.028357677,-0.079411317,-0.000253283
8,-6,0,6,0.567760089,0.025664002,0.004903583,0.000472149,-0.114700221,-0.000746548
8,-4,0,6,0.57287866,0.025720324,0.002186073,-0.004679105,-0.1163869,-0.000821493
8,-2,0,6,0.576793739,0.025810828,-0.000574244,-0.009864,-0.118118474,-0.000887124
8,0,0,6,0.579550876,0.025941375,-0.003285389,-0.015024771,-0.119964726,-0.000956958
8,2,0,6,0.581045251,0.026103717,-0.005984968,-0.020156758,-0.121868724,-0.001024569
8,4,0,6,0.581298699,0.026301124,-0.008704761,-0.025251908,-0.123766557,-0.001083407
8,6,0,6,0.580360551,0.026530581,-0.011361507,-0.030256014,-0.125768759,-0.00114653
10,-6,0,6,0.714295313,0.035065513,0.004585901,0.002535753,-0.161858047,-0.000664317
10,-4,0,6,0.720364534,0.035214293,0.002172852,-0.003262288,-0.163863404,-0.000895754
10,-2,0,6,0.724853483,0.035368214,-0.000288752,-0.009104465,-0.165787888,-0.001116812
10,0,0,6,0.727804158,0.035535079,-0.002690844,-0.014922194,-0.167694226,-0.001342252
10,2,0,6,0.729100884,0.035703429,-0.005081313,-0.020711325,-0.169526976,-0.00156412
10,4,0,6,0.728777366,0.035878538,-0.007503693,-0.026464713,-0.171221832,-0.001774146
10,6,0,6,0.726884329,0.036056871,-0.009858494,-0.032116747,-0.172894661,-0.001986618
12,-6,0,6,0.860109508,0.046499831,0.004162635,0.004607061,-0.20964554,-0.00063006
12,-4,0,6,0.867123776,0.046755751,0.002089693,-0.001831869,-0.211971381,-0.001000742
12,-2,0,6,0.872180935,0.046982501,-3.70E-05,-0.008326625,-0.214087005,-0.001360129
12,0,0,6,0.875321826,0.047188234,-0.002093658,-0.014795837,-0.216051959,-0.001723617
12,2,0,6,0.876418623,0.047358656,-0.004139121,-0.021236986,-0.217809739,-0.002082186
12,4,0,6,0.875517172,0.047501311,-0.006227985,-0.027643417,-0.219296924,-0.002426221
12,6,0,6,0.872669793,0.047612157,-0.008245378,-0.033938055,-0.220634089,-0.002770861
14,-6,0,6,1.004954931,0.059908274,0.003636342,0.006683575,-0.2579031,-0.00064357
14,-4,0,6,1.012906,0.060285706,0.001937232,-0.000390406,-0.260548489,-0.001135871
14,-2,0,6,1.018525669,0.060593604,0.000179284,-0.007531496,-0.262854519,-0.001615852
14,0,0,6,1.021853886,0.060840663,-0.001496209,-0.01464624,-0.264877383,-0.002099621
14,2,0,6,1.022747763,0.061009196,-0.003162445,-0.021733282,-0.266555609,-0.002576832
14,4,0,6,1.021268902,0.061109489,-0.004882572,-0.0287868,-0.267831244,-0.003037406
14,6,0,6,1.017469182,0.061136927,-0.006529257,-0.035718313,-0.26882788,-0.00349659
16,-6,0,6,1.148580429,0.075220024,0.003010629,0.008763734,-0.306462193,-0.00070458
16,-4,0,6,1.157407866,0.075727725,0.001668753,0.001037046,-0.309339548,-0.001295758
16,-2,0,6,1.163639872,0.07613038,0.000362686,-0.006719984,-0.311925141,-0.001883465
16,0,0,6,1.167070401,0.076411723,-0.000901122,-0.014474644,-0.313986285,-0.002469133
16,2,0,6,1.167840412,0.076583491,-0.002154465,-0.022199816,-0.315598528,-0.003046344
16,4,0,6,1.165782571,0.076630113,-0.00347467,-0.029892864,-0.316660023,-0.003604929
16,6,0,6,1.16103192,0.076560068,-0.004717975,-0.037456532,-0.317308137,-0.004161266
18,-6,0,6,1.290753837,0.092355501,0.002290257,0.010843071,-0.355162428,-0.000813275
18,-4,0,6,1.300492604,0.09301044,0.001380459,0.002493504,-0.358347199,-0.001489922
18,-2,0,6,1.307279027,0.093510446,0.00051094,-0.005893461,-0.361128093,-0.002161588
18,0,0,6,1.310876654,0.093834693,-0.000309939,-0.014279653,-0.363237054,-0.002830111
18,2,0,6,1.311451191,0.093999073,-0.001119284,-0.022636441,-0.364768279,-0.003488905
18,4,0,6,1.308789658,0.09398003,-0.0019849,-0.030950456,-0.365567483,-0.004129377
18,6,0,6,1.303121506,0.093798479,-0.002821535,-0.039148129,-0.365915092,-0.004761246
20,-6,0,6,1.431229204,0.111222821,0.001481073,0.012920275,-0.403825553,-0.000969496
20,-4,0,6,1.441867996,0.112036973,0.00103069,0.003956226,-0.407314152,-0.001712729
20,-2,0,6,1.449200066,0.11264073,0.000625297,-0.005052403,-0.410289117,-0.002449209
20,0,0,6,1.452957797,0.113006436,0.000274383,-0.01406144,-0.412445949,-0.003180822
20,2,0,6,1.45325543,0.113153284,-0.000121806,-0.023072145,-0.41376308,-0.003897386
20,4,0,6,1.450099471,0.11307207,-0.000467204,-0.031979962,-0.414461987,-0.004603713
20,6,0,6,1.443499088,0.112763756,-0.000849088,-0.040795356,-0.414469209,-0.005294965
-10,-6,0,8,-0.743805414,0.037131635,0.000464287,-0.022161897,0.259599486,-0.002936907
-10,-4,0,8,-0.7466397,0.037079058,-0.003312889,-0.021391538,0.260026505,-0.000879789
-10,-2,0,8,-0.747269779,0.037017999,-0.007090883,-0.02057077,0.25932164,0.001187386
-10,0,0,8,-0.745746314,0.036950836,-0.010815334,-0.019685591,0.25754922,0.003242282
-10,2,0,8,-0.741952936,0.036871223,-0.014560752,-0.018778266,0.254591578,0.00529414
-10,4,0,8,-0.735999863,0.036785604,-0.018278919,-0.017841777,0.250534514,0.007321764
-10,6,0,8,-0.727902958,0.036693279,-0.021956812,-0.016879357,0.245397059,0.009313106
-8,-6,0,8,-0.60206861,0.027530573,0.00119147,-0.020306304,0.22430421,-0.002522307
-8,-4,0,8,-0.60395378,0.027429308,-0.002612689,-0.0201992,0.224452332,-0.000760198
-8,-2,0,8,-0.603999124,0.027349887,-0.006419098,-0.020047568,0.223568857,0.001010342
-8,0,0,8,-0.602253509,0.027295224,-0.010177003,-0.019836006,0.221716198,0.002769916
-8,2,0,8,-0.598624354,0.027261211,-0.013956827,-0.019602599,0.218793609,0.00452788
-8,4,0,8,-0.593195276,0.02725166,-0.01770426,-0.01933411,0.214868457,0.00626393
-8,6,0,8,-0.585989433,0.02726586,-0.021411622,-0.019033734,0.209966309,0.007969117
-6,-6,0,8,-0.458810773,0.019955077,0.001813155,-0.018428115,0.187199429,-0.002154711
-6,-4,0,8,-0.459769457,0.019823107,-0.001953866,-0.018972971,0.187106408,-0.000680762
-6,-2,0,8,-0.459229706,0.019735852,-0.005754213,-0.019491371,0.186042988,0.000807193
-6,0,0,8,-0.457263699,0.019698161,-0.009511238,-0.019954874,0.184110689,0.002285604
-6,2,0,8,-0.45380376,0.019706678,-0.013291249,-0.020396835,0.181229115,0.003763994
-6,4,0,8,-0.448907416,0.019763793,-0.017033522,-0.020797471,0.177444206,0.005222653
-6,6,0,8,-0.442607688,0.019869185,-0.020741943,-0.021162462,0.172797621,0.006657045
-4,-6,0,8,-0.314333205,0.014457467,0.002386692,-0.016504413,0.148479817,-0.001848883
-4,-4,0,8,-0.314327443,0.014308947,-0.001343081,-0.017715299,0.148086695,-0.000640282
-4,-2,0,8,-0.313198036,0.014223981,-0.005101362,-0.018903634,0.146838246,0.000579527
-4,0,0,8,-0.311023662,0.014206192,-0.008833988,-0.020047529,0.144845094,0.001794206
-4,2,0,8,-0.307726391,0.014254151,-0.012565589,-0.021160126,0.141991876,0.003004819
-4,4,0,8,-0.303371517,0.014368379,-0.016267137,-0.022230615,0.138356854,0.004200693
-4,6,0,8,-0.297990967,0.014548931,-0.019939802,-0.023260789,0.133977187,0.005378054
-2,-6,0,8,-0.168837097,0.011069656,0.002872154,-0.014549337,0.108191538,-0.00159547
-2,-4,0,8,-0.16786392,0.010921505,-0.000784003,-0.016425884,0.107491843,-0.000637731
-2,-2,0,8,-0.166147713,0.010849413,-0.00446323,-0.018284041,0.106058381,0.000328744
-2,0,0,8,-0.163735144,0.010855418,-0.008151883,-0.020115513,0.103954521,0.001297804
-2,2,0,8,-0.160636958,0.010939529,-0.011780051,-0.021891177,0.101184813,0.002252166
-2,4,0,8,-0.156829494,0.011100878,-0.015404164,-0.02363117,0.097707733,0.003200183
-2,6,0,8,-0.152378415,0.011339574,-0.019005345,-0.025327042,0.093608869,0.004135296
0,-6,0,8,-0.022565143,0.009815773,0.003263681,-0.012565277,0.066445902,-0.00139342
0,-4,0,8,-0.020622934,0.009685152,-0.000281609,-0.015106685,0.065434566,-0.000671788
0,-2,0,8,-0.018320134,0.009636024,-0.003843942,-0.017633384,0.063813861,5.65E-05
0,0,0,8,-0.015704973,0.009669684,-0.007420969,-0.020140056,0.061651103,0.000788838
0,2,0,8,-0.012780943,0.009786208,-0.010938061,-0.022589998,0.058923049,0.001508653
0,4,0,8,-0.009527934,0.00998426,-0.014446311,-0.024998635,0.055612144,0.002223947
0,6,0,8,-0.006014282,0.010264102,-0.017938587,-0.02735923,0.051805787,0.002931654
2,-6,0,8,0.124236495,0.010708065,0.003556892,-0.010554399,0.023363662,-0.001241877
2,-4,0,8,0.127146574,0.010611865,0.000160114,-0.013758889,0.022036797,-0.000741184
2,-2,0,8,0.130032962,0.01059586,-0.003247009,-0.016952969,0.020228595,-0.000235549
2,0,0,8,0.132853711,0.010660489,-0.00667317,-0.02013217,0.018003624,0.00027547
2,2,0,8,0.135598478,0.010805752,-0.010040564,-0.023255173,0.015323581,0.000776287
2,4,0,8,0.138291378,0.011030244,-0.013394408,-0.026330459,0.012186788,0.001274382
2,6,0,8,0.140858691,0.01133404,-0.016739898,-0.029354214,0.008684383,0.001769889
4,-6,0,8,0.271319796,0.013747077,0.003748604,-0.0085186,-0.020928942,-0.001140009
4,-4,0,8,0.275197008,0.01370195,0.000538628,-0.012383958,-0.022575625,-0.000844847
4,-2,0,8,0.278667446,0.013729041,-0.002674413,-0.016242258,-0.024574252,-0.000546037
4,0,0,8,0.281686536,0.013827799,-0.005910783,-0.020092356,-0.026855065,-0.000240498
4,2,0,8,0.284249215,0.013998057,-0.009089577,-0.023885655,-0.02948455,5.72E-05
4,4,0,8,0.286341158,0.014239622,-0.012283165,-0.02763994,-0.032382777,0.000360101
4,6,0,8,0.287989211,0.014549044,-0.015411444,-0.031310406,-0.035624916,0.000652912
6,-6,0,8,0.418436983,0.018921366,0.003836064,-0.006460837,-0.066299474,-0.001086948
6,-4,0,8,0.423278749,0.018943846,0.000852064,-0.010982943,-0.06826888,-0.000981664
6,-2,0,8,0.427292966,0.019021454,-0.002164106,-0.015518003,-0.070399266,-0.00086764
6,0,0,8,0.430544293,0.019159335,-0.005137572,-0.020020043,-0.072794194,-0.000756914
6,2,0,8,0.432919506,0.019350762,-0.008088335,-0.024481033,-0.075366488,-0.000646154
6,4,0,8,0.434434392,0.019597569,-0.011055607,-0.028899342,-0.078064637,-0.000527789
6,6,0,8,0.435131683,0.019896607,-0.013956213,-0.033225326,-0.080991506,-0.000416263
8,-6,0,8,0.565334038,0.026207543,0.003818643,-0.004382379,-0.11260235,-0.00108194
8,-4,0,8,0.571131232,0.026313614,0.001102435,-0.009555384,-0.114887795,-0.001151005
8,-2,0,8,0.575723601,0.026452667,-0.001653074,-0.014752586,-0.11720886,-0.001209842
8,0,0,8,0.579172207,0.026631054,-0.004354751,-0.019915866,-0.119664634,-0.001272103
8,2,0,8,0.58135754,0.026839496,-0.007040908,-0.025040618,-0.122178983,-0.001331378
8,4,0,8,0.582290447,0.027080919,-0.009742709,-0.03011881,-0.124667816,-0.001381195
8,6,0,8,0.582034213,0.027352504,-0.012378458,-0.035096733,-0.127271122,-0.001434559
10,-6,0,8,0.711762632,0.035570616,0.003695578,-0.002286432,-0.159690817,-0.001124186
10,-4,0,8,0.718509077,0.035775677,0.001283788,-0.008105694,-0.162292706,-0.001350882
10,-2,0,8,0.72367439,0.035984714,-0.001173291,-0.013959703,-0.164804641,-0.001565813
10,0,0,8,0.727315885,0.036206223,-0.003566371,-0.019779542,-0.167318709,-0.00178387
10,2,0,8,0.729304214,0.036427757,-0.005944075,-0.025561491,-0.169759862,-0.001997187
10,4,0,8,0.729660038,0.036653646,-0.00834921,-0.031297755,-0.172044335,-0.002197455
10,6,0,8,0.728449157,0.036880907,-0.010683927,-0.036923509,-0.174317161,-0.002398972
12,-6,0,8,0.85747418,0.046963051,0.003467986,-0.000174998,-0.207411773,-0.001213016
12,-4,0,8,0.865163388,0.047281534,0.001396177,-0.006634602,-0.21033087,-0.001580133
12,-2,0,8,0.870895052,0.047569749,-0.000726972,-0.013140709,-0.213031294,-0.001933958
12,0,0,8,0.874724852,0.047836685,-0.002774492,-0.019611694,-0.215600807,-0.002290396
12,2,0,8,0.876511787,0.048066901,-0.004807839,-0.026045358,-0.217964374,-0.002640176
12,4,0,8,0.87628856,0.048266861,-0.006880295,-0.032434495,-0.220038873,-0.002973741
12,6,0,8,0.874122421,0.048433226,-0.008878602,-0.038702757,-0.221973855,-0.003306251
14,-6,0,8,1.002220933,0.060326427,0.003137673,0.001949261,-0.255605502,-0.001347744
14,-4,0,8,1.010834802,0.060772125,0.001439327,-0.00514733,-0.258832025,-0.001838156
14,-2,0,8,1.017134684,0.061147832,-0.000314642,-0.012296914,-0.26172636,-0.002312926
14,0,0,8,1.021149495,0.061462429,-0.001982287,-0.019412958,-0.264350779,-0.002789757
14,2,0,8,1.022731198,0.061697125,-0.003637165,-0.026492231,-0.266631422,-0.003257963
14,4,0,8,1.021928237,0.061860975,-0.005341725,-0.033528243,-0.268491384,-0.003707387
14,6,0,8,1.018808093,0.06195034,-0.006970543,-0.040433348,-0.270082503,-0.004153277
16,-6,0,8,1.145751775,0.075590112,0.002707476,0.004084645,-0.304103323,-0.001527636
16,-4,0,8,1.155241981,0.076171524,0.001361773,-0.003663592,-0.307557171,-0.002117098
16,-2,0,8,1.162146702,0.076648132,6.34E-05,-0.011428978,-0.3107268,-0.002701307
16,0,0,8,1.166260154,0.077003042,-0.001193146,-0.019184896,-0.313384611,-0.003280434
16,2,0,8,1.167714734,0.077247054,-0.002435842,-0.026901748,-0.31559478,-0.003848361
16,4,0,8,1.166330475,0.077363244,-0.00374165,-0.034577145,-0.317237107,-0.00439512
16,6,0,8,1.162256144,0.077361256,-0.004968277,-0.042114447,-0.318475529,-0.004937056
18,-6,0,8,1.287834825,0.092674935,0.002181471,0.006226547,-0.352745408,-0.001752391
18,-4,0,8,1.298231349,0.093408863,0.001267728,-0.00214381,-0.356501026,-0.002428586
18,-2,0,8,1.305686185,0.09398839,0.000405263,-0.010538657,-0.359860702,-0.003097437
18,0,0,8,1.309962177,0.09439188,-0.000409168,-0.018925778,-0.362560859,-0.003759732
18,2,0,8,1.311218642,0.09463444,-0.001208791,-0.027274325,-0.364686805,-0.004409105
18,4,0,8,1.309230427,0.094691235,-0.002065489,-0.035572203,-0.366067684,-0.005036656
18,6,0,8,1.304229931,0.094582874,-0.002882465,-0.043741429,-0.366993333,-0.005653436
20,-6,0,8,1.428224471,0.111489219,0.001564777,0.008373586,-0.401353618,-0.002021366
20,-4,0,8,1.439515168,0.112387205,0.001110125,-0.0006107,-0.405407397,-0.002765448
20,-2,0,8,1.447506607,0.113072561,0.000710543,-0.009625522,-0.408957278,-0.003499174
20,0,0,8,1.451941347,0.11352612,0.000365911,-0.018636,-0.411696221,-0.004225503
20,2,0,8,1.452909995,0.113756156,-2.51E-05,-0.027640026,-0.413593744,-0.00493219
20,4,0,8,1.45042856,0.113756706,-0.000359261,-0.036529925,-0.414876357,-0.005625368
20,6,0,8,1.444490478,0.113526825,-0.000723113,-0.045316985,-0.415456216,-0.006300416
-10,-6,0,10,-0.744958001,0.038001429,-0.002167155,-0.026857093,0.260868713,-0.002184738
-10,-4,0,10,-0.747153381,0.037936188,-0.005942504,-0.026110886,0.260725555,-0.000111375
-10,-2,0,10,-0.747139395,0.037860517,-0.009713668,-0.025305093,0.259445953,0.001968936
-10,0,0,10,-0.744975412,0.037777021,-0.013421268,-0.024423456,0.257105086,0.004032551
-10,2,0,10,-0.740543523,0.0376793,-0.017154837,-0.023514388,0.253579426,0.006092364
-10,4,0,10,-0.73395353,0.037573893,-0.02085168,-0.022564991,0.248952537,0.008123516
-10,6,0,10,-0.725228854,0.037460347,-0.024503811,-0.021580518,0.24325252,0.010115151
-8,-6,0,10,-0.603371053,0.028405393,-0.001286967,-0.02503814,0.225671213,-0.001884695
-8,-4,0,10,-0.604612908,0.028298413,-0.005088844,-0.024955161,0.22524581,-0.000107037
-8,-2,0,10,-0.604008247,0.028211676,-0.008888271,-0.02481849,0.223783746,0.001676342
-8,0,0,10,-0.601615387,0.028147535,-0.012628719,-0.024610073,0.221357025,0.003444748
-8,2,0,10,-0.597339975,0.028102013,-0.016395809,-0.024374289,0.217859528,0.005211012
-8,4,0,10,-0.591266379,0.028079355,-0.020121659,-0.024092433,0.213358573,0.006951497
-8,6,0,10,-0.583429315,0.028079446,-0.023807595,-0.023771221,0.207894964,0.00865943
-6,-6,0,10,-0.460263456,0.020829477,-0.000511586,-0.02319203,0.188661988,-0.001633008
-6,-4,0,10,-0.460575761,0.020699124,-0.004270495,-0.023758509,0.187996219,-0.000145577
-6,-2,0,10,-0.459378604,0.020611209,-0.008062851,-0.024291194,0.186348043,0.00135477
-6,0,0,10,-0.456760279,0.020570889,-0.011802117,-0.024757482,0.183837956,0.002842166
-6,2,0,10,-0.452647959,0.020575255,-0.015569527,-0.025196876,0.180377514,0.004329317
-6,4,0,10,-0.447100548,0.020626187,-0.019290339,-0.025583778,0.17601229,0.005793378
-6,6,0,10,-0.440161801,0.020723816,-0.02297672,-0.02592715,0.170798029,0.007231681
-4,-6,0,10,-0.315938892,0.015326064,0.000227099,-0.021290669,0.150042556,-0.001446691
-4,-4,0,10,-0.315282332,0.015186198,-0.003494378,-0.022522903,0.149074153,-0.000225342
-4,-2,0,10,-0.313490871,0.015107647,-0.007244297,-0.023725174,0.147237298,0.001006452
-4,0,0,10,-0.310662248,0.01509447,-0.010963462,-0.024873197,0.1446688,0.002231143
-4,2,0,10,-0.306702443,0.015145061,-0.014677612,-0.025980934,0.141225754,0.003449951
-4,4,0,10,-0.301690281,0.01525992,-0.018357222,-0.02703708,0.137005326,0.004652025
-4,6,0,10,-0.295664878,0.015439528,-0.02200793,-0.02804521,0.132053794,0.005834557
-2,-6,0,10,-0.170595441,0.011926795,0.000883347,-0.019350189,0.109853465,-0.00131465
-2,-4,0,10,-0.168967449,0.011794366,-0.002764203,-0.021247791,0.10857636,-0.000345003
-2,-2,0,10,-0.166585115,0.01173576,-0.00643475,-0.023119466,0.106551561,0.000633002
-2,0,0,10,-0.163508727,0.011753389,-0.010115063,-0.024956823,0.103861262,0.001613141
-2,2,0,10,-0.159747875,0.011847346,-0.013720389,-0.026724814,0.10050599,0.002575032
-2,4,0,10,-0.155277835,0.012016271,-0.017322659,-0.028450171,0.096439999,0.003530128
-2,6,0,10,-0.150176249,0.012260849,-0.020901973,-0.030123534,0.091765529,0.004471649
0,-6,0,10,-0.02447366,0.010656133,0.001450628,-0.017373255,0.068206693,-0.00123541
0,-4,0,10,-0.021873972,0.010548095,-0.002085744,-0.0199352,0.066615716,-0.00050274
0,-2,0,10,-0.018902627,0.010519571,-0.005639289,-0.022474979,0.064402206,0.000236619
0,0,0,10,-0.015619658,0.010571914,-0.00920793,-0.024986864,0.061649851,0.000979944
0,2,0,10,-0.012030339,0.010705274,-0.012702268,-0.027429195,0.058335452,0.001707756
0,4,0,10,-0.008109597,0.010917975,-0.016188724,-0.029822517,0.054432189,0.002430943
0,6,0,10,-0.003940814,0.01121054,-0.019659403,-0.032160179,0.050047276,0.003146301
2,-6,0,10,0.12218051,0.011526179,0.001923976,-0.015361689,0.025221323,-0.00120762
2,-4,0,10,0.125749904,0.011459411,-0.001463902,-0.018586556,0.023313519,-0.000696773
2,-2,0,10,0.129307833,0.011471023,-0.004862136,-0.021793203,0.02091085,-0.000180602
2,0,0,10,0.132798151,0.011561445,-0.008279975,-0.024977625,0.018096434,0.000341288
2,2,0,10,0.136212321,0.011730515,-0.011624618,-0.028091842,0.014826815,0.000850529
2,4,0,10,0.139576687,0.011976668,-0.014956902,-0.031151235,0.011095413,0.001357331
2,6,0,10,0.142801618,0.012300095,-0.018281408,-0.034152206,0.007013096,0.001861707
4,-6,0,10,0.269118622,0.014537624,0.002299697,-0.013317419,-0.018976044,-0.001229999
4,-4,0,10,0.273655542,0.014528741,-0.000901247,-0.017202375,-0.021202882,-0.000925654
4,-2,0,10,0.277762985,0.014588651,-0.004140782,-0.021088314,-0.023738118,-0.000610774
4,0,0,10,0.281489602,0.014721865,-0.007334336,-0.024927815,-0.026667949,-0.000300495
4,2,0,10,0.284723338,0.014922948,-0.010490411,-0.028712392,-0.029886888,5.98E-06
4,4,0,10,0.287484355,0.01519329,-0.013667157,-0.032452366,-0.033373077,0.000319182
4,6,0,10,0.289798241,0.015528989,-0.016770377,-0.036097261,-0.037204222,0.000621253
6,-6,0,10,0.416093336,0.019679141,0.002574411,-0.011243225,-0.06425338,-0.001301199
6,-4,0,10,0.421600013,0.019744397,-0.000405125,-0.015786567,-0.066810253,-0.001186946
6,-2,0,10,0.426278725,0.019863258,-0.00341331,-0.020333777,-0.069519121,-0.001063502
6,0,0,10,0.430207697,0.020041017,-0.006373616,-0.024838029,-0.072512437,-0.000943077
6,2,0,10,0.433255745,0.020270113,-0.00930301,-0.029289745,-0.075674868,-0.000823064
6,4,0,10,0.435440942,0.020552583,-0.012254007,-0.033693465,-0.078960871,-0.000693635
6,6,0,10,0.43680604,0.020884723,-0.015130226,-0.03799352,-0.082477275,-0.000571616
8,-6,0,10,0.56285304,0.026927753,0.002746296,-0.009141125,-0.110465454,-0.001420001
8,-4,0,10,0.569314585,0.027083139,3.44E-05,-0.014334834,-0.113336897,-0.00148118
8,-2,0,10,0.574568873,0.027269681,-0.002713011,-0.019543112,-0.116234729,-0.001531177
8,0,0,10,0.578694991,0.027494665,-0.00540261,-0.024708206,-0.119287541,-0.001583814
8,2,0,10,0.581560069,0.027748093,-0.008072532,-0.029825885,-0.122399659,-0.001632854
8,4,0,10,0.583159088,0.028031586,-0.010753657,-0.034886842,-0.125467593,-0.001671658
8,6,0,10,0.583571801,0.028342996,-0.013365845,-0.039838537,-0.12866016,-0.001713314
10,-6,0,10,0.709147542,0.036248127,0.002814686,-0.007013276,-0.157466023,-0.001585126
10,-4,0,10,0.716556969,0.036508819,0.000407085,-0.012852605,-0.16065158,-0.001805044
10,-2,0,10,0.722384044,0.036772221,-0.002042756,-0.018717833,-0.163737917,-0.002011805
10,0,0,10,0.726702162,0.037046914,-0.004424036,-0.024539076,-0.166846806,-0.002220462
10,2,0,10,0.729368291,0.037319823,-0.006786266,-0.030313271,-0.169883903,-0.00242322
10,4,0,10,0.730390104,0.037594329,-0.009171566,-0.036032017,-0.172746068,-0.002611744
10,6,0,10,0.729848284,0.037867994,-0.01148372,-0.041631299,-0.175606947,-0.002800366
12,-6,0,10,0.854728099,0.047593954,0.00277925,-0.004863086,-0.205100178,-0.001795431
12,-4,0,10,0.86307782,0.047974112,0.000711383,-0.011342123,-0.208599787,-0.002156926
12,-2,0,10,0.869469499,0.048322512,-0.001404798,-0.017858649,-0.211871752,-0.00250327
12,0,0,10,0.873974506,0.048649009,-0.003441217,-0.024330457,-0.215033874,-0.002850494
12,2,0,10,0.876437744,0.04893702,-0.005459883,-0.030756002,-0.217990697,-0.00318948
12,4,0,10,0.876879668,0.04919194,-0.007513499,-0.037127314,-0.220640693,-0.003510587
12,6,0,10,0.875381839,0.049411134,-0.009490363,-0.04336896,-0.223161786,-0.003829053
14,-6,0,10,0.999343091,0.060905484,0.002641675,-0.002691116,-0.253205591,-0.002049671
14,-4,0,10,1.008567899,0.061413621,0.00089284,-0.009830672,-0.256923798,-0.002529025
14,-2,0,10,1.015577617,0.061861255,-0.000800086,-0.016966785,-0.260477035,-0.003003793
14,0,0,10,1.020264131,0.06224139,-0.002458023,-0.024083462,-0.263688928,-0.003471571
14,2,0,10,1.022519874,0.062540046,-0.004098753,-0.031154148,-0.266559382,-0.003928836
14,4,0,10,1.022380289,0.062765032,-0.005786211,-0.038172145,-0.268991887,-0.004365008
