t,x,y,z,vx,vy,vz,V,alpha_deg,beta_deg,qbar,yaw_deg,pitch_deg,roll_deg,p,q,r,deltaS_deg,deltaD_deg,throttle,CL,CD,CY,Cl,Cm,Cn,T_N,Ftx_b,Fty_b,Ftz_b,Lthr_b,Mthr_b,Nthr_b,Ftotx_b,Ftoty_b,Ftotz_b,Ltot_b,Mtot_b,Ntot_b,mpc_alpha_cmd_deg,mpc_beta_cmd_deg,mpc_V_ctrl,mpc_alpha_ctrl_deg,mpc_beta_ctrl_deg,mpc_control_update,mpc_horizon,mpc_num_candidates,mpc_pred_dt,mpc_control_period_s,mpc_Q_heading,mpc_Q_pitch,mpc_Q_roll,mpc_Q_alpha,mpc_Q_beta,mpc_deltaS_raw_cmd_deg,mpc_deltaD_raw_cmd_deg,mpc_filter_active,mpc_filter_steady,mpc_filter_alpha,mpc_filter_tau_s,mpc_hold_rule_active,mpc_cmd_change_norm_deg,mpc_improvement_frac,mpc_hold_cost,mpc_hold_heading_gate,mpc_heading_err_abs_for_hold_deg,mpc_p_deg_s,mpc_q_deg_s,mpc_r_deg_s,mpc_V,mpc_alpha_deg,mpc_beta_deg,mpc_heading_to_roll_blend,mpc_e_psi_for_roll_deg,mpc_deadband_inside_scale,mpc_yaw_cmd_deg,mpc_pitch_cmd_deg,mpc_roll_cmd_deg,mpc_heading_err_deg,mpc_pitch_err_deg,mpc_roll_err_deg,mpc_best_cost,mpc_reused,mpc_deltaS_cmd_deg,mpc_deltaD_cmd_deg,psi_cmd_deg,theta_cmd_deg,x_cmd_m,y_cmd_m,z_up_cmd_m,roll_cmd_deg,hdg_err_deg,pitch_err_deg,roll_err_deg,p_deg_s,q_deg_s,r_deg_s,altitude_m,x_rel_m,z_up_rel_m,LD
8.142000000000087,172.78634600194258,38.308749649900385,23.750391393228693,24.84009114625151,6.029839866895162,2.738815025424791,24.87240531085249,6.925620137788839,0.8909727733409749,378.9148843927354,1.4626867546736486,5.220640148936208,-0.1658267487750273,0.01140537075348084,0.2759275444204278,-0.08417185872569023,10.832967162980932,-0.5286622088237625,1.0,0.3850347697734833,0.029813651119470597,-0.0010068427072837949,-0.0007216915892099651,0.002329734886498203,0.00015941373257958373,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.034762881709316,0.22935321882749052,-69.66103947038977,-0.26060707989334636,0.08255069592695871,0.05756523695661006,,0.0,24.87240531085249,6.925620137788841,0.8909727733409749,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,10.832967162980932,-0.5286622088237625,0.0,0.0,1.0,0.0,0.0,0.1530741645617761,0.07239200435993563,243.60561183311748,0.0,1.6844061931022907,0.6534796079563958,15.809483746699058,-4.822692258753462,24.87240531085249,6.925620137788841,0.8909727733409749,0.43062472395320545,-0.6298690799613526,0.65,0.0,8.065504368582976,-0.22675286878608691,-1.4626867546736548,2.8448642196467686,-0.0609261200110609,,1,10.832967162980932,-0.5286622088237625,0.0,8.065504368582976,162.84000000000174,0.0,0.43145604568120227,0.0,-1.4626867546736548,2.8448642196467686,0.16582674877503223,0.6534796079563958,15.809483746699058,-4.822692258753462,-23.750391393228693,172.78634600194258,-23.750391393228693,12.914713740714102
8.148000000000087,172.93538935353055,38.34492890119471,23.766685978957263,24.840994002691584,6.029912288193,2.692750608840823,24.871984355277718,6.915063556013605,0.9202232282850412,378.9020585336225,1.433695406233384,5.316145217925028,-0.16490624181082023,0.00942367035648263,0.2802246863883284,-0.0821743219735444,10.832967162980932,-0.5286622088237625,1.0,0.3842249810695648,0.029781391968131066,-0.0010497452458366752,-0.0007490685816680134,0.002481891545869163,0.00016156881835965495,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.009700225100384,0.2382499464415768,-69.51340028311472,-0.27048391708075825,0.08793916444491862,0.05834147625136624,,0.0,24.87198435527772,6.915063556013604,0.9202232282850412,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,10.832967162980932,-0.5286622088237625,0.0,0.0,1.0,0.0,0.0,0.1530741645617761,0.07239200435993563,243.60561183311748,0.0,1.6844061931022907,0.5399365389489986,16.055691845428306,-4.708241833433236,24.87198435527772,6.915063556013604,0.9202232282850412,0.4198871874938508,-0.6019903318461951,0.65,0.0,7.992327536862208,-0.21671651946463022,-1.4336954062333973,2.6761823189371805,-0.051810277653800085,,1,10.832967162980932,-0.5286622088237625,0.0,7.992327536862208,162.96000000000174,0.0,0.4483832160902754,0.0,-1.4336954062333973,2.6761823189371805,0.1649062418108258,0.5399365389489986,16.055691845428306,-4.708241833433236,-23.766685978957263,172.93538935353055,-23.766685978957263,12.901511839363394
8.154000000000087,173.084437546729,38.381108616662395,23.78270480612645,24.841705213982536,6.029994356978349,2.646888968273666,24.871462997803093,6.906508367231134,0.9487422645343935,378.88617388629166,1.4053882150300594,5.413169690181071,-0.16466391822317308,0.007370885225991934,0.2847382653328707,-0.08016335101708613,10.832967162980932,-0.5286622088237625,1.0,0.383563756942749,0.02975517896294594,-0.0010915345046669245,-0.0007742013137563546,0.0025811193612293526,0.00016363203936317405,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.989230270008996,0.24695629964865215,-69.39185817979644,-0.279547467428302,0.09145120165723518,0.05908401520550645,,0.0,24.871462997803093,6.906508367231134,0.9487422645343936,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,10.832967162980932,-0.5286622088237625,0.0,0.0,1.0,0.0,0.0,0.1530741645617761,0.07239200435993563,243.60561183311748,0.0,1.6844061931022907,0.4223206147246698,16.314300869449692,-4.593021684904791,24.871462997803093,6.906508367231134,0.9487422645343936,0.4094030426037252,-0.5753702112727241,0.65,0.0,7.916320488245631,-0.2071332760581807,-1.405388215030058,2.50315079806456,-0.04246935783501726,,1,10.832967162980932,-0.5286622088237625,0.0,7.916320488245631,163.08000000000175,0.0,0.4651510780776982,0.0,-1.405388215030058,2.50315079806456,0.1646639182231695,0.4223206147246698,16.314300869449692,-4.593021684904791,-23.78270480612645,173.084437546729,-23.78270480612645,12.890655351809517
8.160000000000087,173.23348943484368,38.41728884992496,23.79844897383873,24.842225776802547,6.030084644598563,2.601191022927068,24.870840085664955,6.899922443406359,0.9765209745932336,378.8671955221153,1.377768213693159,5.511771801837433,-0.16512134495708342,0.005252954120158916,0.289377050247119,-0.07814095247627924,9.524131803762481,-0.5504941494543354,1.0,0.3966671824455261,0.029590051745176316,-0.0011231198441237211,-0.0008001379903878654,-0.009491162661260896,0.0001593622213142377,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.294515053393088,0.25935215290350827,-71.73358469809442,-0.28889817273585106,-0.33626292786206713,0.05753939332200941,,0.0,24.870840085664955,6.899922443406358,0.9765209745932333,1.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,0.30097210106096256,16.580083667105075,-4.477146784023139,24.870840085664955,6.899922443406358,0.9765209745932333,0.39917341247895294,-0.5499684394649351,0.65,0.0,7.837507377448666,-0.19798863820737664,-1.377768213693173,2.3257355756112323,-0.03286729325029114,170.0281476459254,0,9.524131803762481,-0.5504941494543354,0.0,7.837507377448666,163.20000000000175,0.0,0.48175367410195474,0.0,-1.377768213693173,2.3257355756112323,0.16512134495707187,0.30097210106096256,16.580083667105075,-4.477146784023139,-23.79844897383873,173.23348943484368,-23.79844897383873,13.405423750574876
8.166000000000087,173.38254424299058,38.45346964076529,23.813908499026212,24.84267571229601,6.03017993199476,2.552041578922429,24.87015394289802,6.883386358929042,1.003575694383203,378.8462912503607,1.3508352349048391,5.608366440954807,-0.1662991549093071,0.0030677680821569256,0.27327100473485566,-0.07618489117763286,9.524131803762481,-0.5504941494543354,1.0,0.39541369676589966,0.02953881782770157,-0.0011631760280579329,-0.0008204854089194943,-0.008691873154951842,0.00016129513062971738,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.25538551250777,0.2674497301871104,-71.5048214143839,-0.2962284750470593,-0.30792786457149185,0.05823407712012777,,0.0,24.870153942898025,6.883386358929041,1.003575694383203,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,0.17577016363253462,15.657275234606765,-4.365072727141823,24.870153942898025,6.883386358929041,1.003575694383203,0.38919823514994417,-0.5257426894033276,0.65,0.0,7.755913332823682,-0.18926736818519793,-1.3508352349048494,2.147546891868875,-0.02296821327590237,,1,9.524131803762481,-0.5504941494543354,0.0,7.755913332823682,163.32000000000176,0.0,0.49818510533972676,0.0,-1.3508352349048494,2.147546891868875,0.16629915490929648,0.17577016363253462,15.657275234606765,-4.365072727141823,-23.813908499026212,173.38254424299058,-23.813908499026212,13.386239729441028
8.172000000000088,173.53160113349767,38.48965101927428,23.829074259603768,24.84292073206262,6.030280299426464,2.5032843345846145,24.86936836987163,6.862482297644772,1.0298994418325553,378.8223584087776,1.3245880323189296,5.6996753046168624,-0.1682136381089605,0.0008311128561843384,0.25863785989927085,-0.07421974681355606,9.524131803762481,-0.5504941494543354,1.0,0.39383742213249207,0.029474422459602356,-0.0012024017050862312,-0.0008377186342008611,-0.007826381488372437,0.0001633457743819724,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.206331359938373,0.27513610912194036,-71.21760921675953,-0.3024312609024756,-0.2772484885260449,0.05897071700757498,,0.0,24.86936836987163,6.862482297644772,1.0298994418325556,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,0.047619258958425954,14.8188577945241,-4.252478248946303,24.86936836987163,6.862482297644772,1.0298994418325556,0.37947704900701046,-0.5026507576543895,0.65,0.0,7.671564456426382,-0.1809542727555802,-1.3245880323189283,1.9718891518095196,-0.012740634646632998,,1,9.524131803762481,-0.5504941494543354,0.0,7.671564456426382,163.44000000000176,0.0,0.5144395337817418,0.0,-1.3245880323189283,1.9718891518095196,0.16821363810896628,0.047619258958425954,14.8188577945241,-4.252478248946303,-23.829074259603768,173.53160113349767,-23.829074259603768,13.36200642005066
8.178000000000088,173.68065889245318,38.525833011681755,23.843948861501843,24.842966108672403,6.030384326360895,2.4550011208322617,24.868487749692676,6.837922238535559,1.055484242034386,378.79553081092655,1.2990281809610513,5.786222628217849,-0.17087641357011127,-0.0014487082405541425,0.24557761817904414,-0.07224293766553182,9.524131803762481,-0.5504941494543354,1.0,0.39199134707450867,0.029399214436411858,-0.0012407591566443443,-0.000851998240590928,-0.006914065132230824,0.00016550277419206472,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.149084271718198,0.28242431755972086,-70.8814823414635,-0.3075646688822691,-0.2449124614633641,0.059745200774328155,,0.0,24.868487749692676,6.837922238535559,1.0554842420343857,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.08300486792957558,14.07056106453443,-4.139215427861661,24.868487749692676,6.837922238535559,1.0554842420343857,0.3700104373929796,-0.480653985423203,0.65,0.0,7.584487823804331,-0.17303543475235306,-1.299028180961045,1.798265195586482,-0.0021590211822513083,,1,9.524131803762481,-0.5504941494543354,0.0,7.584487823804331,163.56000000000176,0.0,0.5305111843069658,0.0,-1.299028180961045,1.798265195586482,0.17087641357011307,-0.08300486792957558,14.07056106453443,-4.139215427861661,-23.843948861501843,173.68065889245318,-23.843948861501843,13.333395282460845
8.184000000000088,173.82971633880194,38.56201563564269,23.858535358395176,24.84281749389184,6.030490577141043,2.4072593812442222,24.867516001161167,6.810413682766494,1.0803217595496901,378.7659281416541,1.2741580974623172,5.868561254470087,-0.17429664768852438,-0.0037638606914487107,0.23415687567350396,-0.07025215930899334,9.524131803762481,-0.5504941494543354,1.0,0.3899277150630951,0.029315419619083405,-0.0012782153207808733,-0.0008635190016266108,-0.005973344996320922,0.00016775149891808295,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.085364485807148,0.28933183463937173,-70.50583725521078,-0.31169921204146206,-0.2115734043202548,0.060552240232172885,,0.0,24.867516001161167,6.810413682766494,1.0803217595496897,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.2156533322952029,13.416200720061314,-4.025152230086016,24.867516001161167,6.810413682766494,1.0803217595496897,0.36079929535640914,-0.45971534373706247,0.65,0.0,7.494711483479743,-0.1654975237453425,-1.2741580974623048,1.6261502290096557,0.00879912394319149,,1,9.524131803762481,-0.5504941494543354,0.0,7.494711483479743,163.68000000000177,0.0,0.5463943467344999,0.0,-1.2741580974623048,1.6261502290096557,0.1742966476885215,-0.2156533322952029,13.416200720061314,-4.025152230086016,-23.858535358395176,173.82971633880194,-23.858535358395176,13.301113206964452
8.190000000000088,173.97877232613826,38.59819890016831,23.872837165801233,24.842480754026898,6.030597606878935,2.360112333534225,24.866456569729937,6.780648823993756,1.1044033707648826,378.7336556797374,1.2499809162130189,5.94726143733933,-0.1784812215617578,-0.006107065546616193,0.22441048849167633,-0.06824549848322989,9.524131803762481,-0.5504941494543354,1.0,0.38769790530204773,0.02922531043469906,-0.0013147388817742467,-0.0008724883388832081,-0.005021432247936406,0.0001700747023180858,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.016824111328642,0.29587872141423427,-70.09991603605023,-0.31490998531138953,-0.17784189508611878,0.06138560210143587,,0.0,24.86645656972993,6.780648823993757,1.1044033707648833,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.349909081030863,12.857773869042186,-3.910179033855534,24.86645656972993,6.780648823993757,1.1044033707648833,0.35184478378259965,-0.4397992651973455,0.65,0.0,7.4022644560994815,-0.1583277354710444,-1.249980916213019,1.4550030187601513,0.020153486090720207,,1,9.524131803762481,-0.5504941494543354,0.0,7.4022644560994815,163.80000000000177,0.0,0.5620833778523606,0.0,-1.249980916213019,1.4550030187601513,0.1784812215617535,-0.349909081030863,12.857773869042186,-3.910179033855534,-23.872837165801233,173.97877232613826,-23.872837165801233,13.265826762330505
8.196000000000089,174.12782574342984,38.63438280558851,23.886857976785308,24.841961792193743,6.030703967115237,2.313599353249395,24.865312403165166,6.7492949121348005,1.127720264886475,378.6988035555372,1.2265003348881283,6.022900330179092,-0.18343490730088172,-0.00847154263479903,0.21634395397088163,-0.06622147526601078,9.524131803762481,-0.5504941494543354,1.0,0.38535159826278687,0.02913094696879387,-0.0013502869987860322,-0.0008790753266828022,-0.004074357316955228,0.00017245636000538458,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.945056543988369,0.3020850523202214,-69.67265194066533,-0.3172582500508216,-0.14428647282555845,0.06223949339120178,,0.0,24.865312403165163,6.749294912134801,1.127720264886475,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.4853836389391217,12.395595485704066,-3.7942110458723883,24.865312403165163,6.749294912134801,1.127720264886475,0.34314827218078864,-0.4208714707460202,0.65,0.0,7.307176733224089,-0.15151372946856728,-1.2265003348881294,1.2842764030449967,0.031921177832316516,,1,9.524131803762481,-0.5504941494543354,0.0,7.307176733224089,163.92000000000178,0.0,0.5775727034224937,0.0,-1.2265003348881294,1.2842764030449967,0.1834349073008923,-0.4853836389391217,12.395595485704066,-3.7942110458723883,-23.886857976785308,174.12782574342984,-23.886857976785308,13.228255115619465
8.202000000000089,174.2768755148736,38.670567343541165,23.900601680608204,24.84126642402048,6.0308082096962075,2.267746597390683,24.864085974649438,6.716985956863733,1.150263548572782,378.6614474547898,1.2037204505390622,6.096052265584803,-0.18916052795337182,-0.010851037630058714,0.20993569320466893,-0.06417905285633899,9.524131803762481,-0.5504941494543354,1.0,0.38293540477752686,0.029034318526387215,-0.0013848122907802463,-0.0008834746827587335,-0.003146504692307848,0.0001748681238476657,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.871527750785482,0.3079704568121167,-69.23242736418236,-0.3188145254614183,-0.11141714989615442,0.06310367349603709,,0.0,24.864085974649438,6.716985956863732,1.1502635485727815,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.6217186595400035,12.028429189780805,-3.677188861815255,24.864085974649438,6.716985956863732,1.1502635485727815,0.3347112779774319,-0.4028988103275009,0.65,0.0,7.20947927572835,-0.14504357171790033,-1.2037204505390662,1.113427010143547,0.044116956235484395,,1,9.524131803762481,-0.5504941494543354,0.0,7.20947927572835,164.04000000000178,0.0,0.5928568201612842,0.0,-1.2037204505390662,1.113427010143547,0.18916052795336213,-0.6217186595400035,12.028429189780805,-3.677188861815255,-23.900601680608204,174.2768755148736,-23.900601680608204,13.189061228680268
8.208000000000089,174.42592059891524,38.70675249697751,23.914072285894154,24.84040023047833,6.030908887455987,2.222567815041229,24.862779272979036,6.684315798378146,1.1720243676617796,378.6216483208365,1.1816455766600567,6.1672799722482665,-0.19565912647681435,-0.013239811823434696,0.20514001937640022,-0.06211773216489716,9.524131803762481,-0.5504941494543354,1.0,0.38049352169036865,0.02893720579624176,-0.001418271684087813,-0.000885882406974577,-0.0022507607619886676,0.00017729185579660418,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.79760531290476,0.31355586103048044,-68.78718850812832,-0.31964978706122865,-0.0796906460461706,0.06397158754581851,,0.0,24.862779272979036,6.684315798378146,1.1720243676617796,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.7585853390302147,11.753657319499663,-3.5590838859726497,24.862779272979036,6.684315798378146,1.1720243676617796,0.32653539876298504,-0.38584910957121005,0.65,0.0,7.1092040117857485,-0.13890567944563562,-1.1816455766600598,0.9419240395374819,0.05675344703118412,,1,9.524131803762481,-0.5504941494543354,0.0,7.1092040117857485,164.1600000000018,0.0,0.6079302976948262,0.0,-1.1816455766600598,0.9419240395374819,0.19565912647681216,-0.7585853390302147,11.753657319499663,-3.5590838859726497,-23.914072285894154,174.42592059891524,-23.914072285894154,13.148937888805612
8.21400000000009,174.57495998657444,38.74293824017468,23.92727384856421,24.839368472710973,6.031004556070944,2.178065190900831,24.861393841254305,6.651832211533105,1.1929940320725978,378.579453534599,1.160280062138804,6.237126752104446,-0.20293013033717178,-0.015632642099224756,0.20188991665504666,-0.060037479124642815,9.524131803762481,-0.5504941494543354,1.0,0.3780665993690491,0.02884124790608883,-0.0014506271108984947,-0.0008864612625678536,-0.001398466962624331,0.00017970379298318923,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.724516606582116,0.31886235976051036,-68.34424399149589,-0.3198230074054898,-0.04950873404944143,0.06483465204962396,,0.0,24.861393841254305,6.651832211533105,1.1929940320725978,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,9.524131803762481,-0.5504941494543354,0.0,0.0,1.0,0.0,0.0,1.309017429667072,0.2332596749501869,221.75453943273314,0.0,1.377768213693173,-0.89568441492411,11.56744015058212,-3.4398941664468174,24.861393841254305,6.651832211533105,1.1929940320725978,0.3186222452365962,-0.369691038501925,0.65,0.0,7.006383834408886,-0.13308877386069298,-1.1602800621388099,0.7692570823044393,0.06984135647647349,,1,9.524131803762481,-0.5504941494543354,0.0,7.006383834408886,164.2800000000018,0.0,0.6227877804883319,0.0,-1.1602800621388099,0.7692570823044393,0.20293013033716534,-0.89568441492411,11.56744015058212,-3.4398941664468174,-23.92727384856421,174.57495998657444,-23.92727384856421,13.108538181152467
8.22000000000009,174.72399269920857,38.77912453874687,23.94021040521148,24.83817599007168,6.0310937720966065,2.1342302699692666,24.859930785221543,6.62003215825766,1.2131641359309158,378.53489717067856,1.1396281189848734,6.306109618878892,-0.21097149793924305,-0.018024749366085866,0.20009980412486814,-0.05793874504196992,7.8988637889358255,-0.22345942193113355,1.0,0.39290541410446167,0.028578153004050255,-0.0017102275742217898,-0.0017998876990825885,-0.016041650809564822,0.00014057542969827833,4.0,4.0,0.0,0.0,0.0,0.0,0.0,7.040663560784242,0.3733710133218077,-70.99090490122543,-0.64929825075172,-0.567842053067848,0.050711708651760334,,0.0,24.859930785221543,6.62003215825766,1.2131641359309162,1.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,7.8988637889358255,-0.22345942193113355,0.0,0.0,1.0,0.0,0.0,1.6578443331702628,0.13588135132104817,219.15172644476763,0.0,1.1396281189848594,-1.032742065457826,11.464874257749406,-3.3196455611894002,24.859930785221543,6.62003215825766,1.2131641359309162,0.31097337740179976,-0.35439400514278185,0.65,0.0,6.901052598519038,-0.12758184185140145,-1.1396281189848594,0.5949429796401455,0.08338965608783155,189.37309371111192,0,7.8988637889358255,-0.22345942193113355,0.0,6.901052598519038,164.4000000000018,0.0,0.6374239897489049,0.0,-1.1396281189848594,0.5949429796401455,0.21097149793925496,-1.032742065457826,11.464874257749406,-3.3196455611894002,-23.94021040521148,174.72399269920857,-23.94021040521148,13.74845372438089
8.22600000000009,174.8730179744337,38.81531152454143,23.95287220271041,24.836887478898042,6.031233213574077,2.0865252987055105,24.858437364555662,6.574348360662444,1.2327321617337506,378.4894187771165,1.1196254456852046,6.370113695754809,-0.2202065986714156,-0.022837433373883328,0.1732070934827732,-0.05631508136880152,7.8988637889358255,-0.22345942193113355,1.0,0.3895021677017212,0.028440356378555298,-0.0017421969678252935,-0.0017611699708661816,-0.014293318303524365,0.00014388202341680033,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.937857118792955,0.377916199195115,-70.37219853583902,-0.6352547413047323,-0.505893824958893,0.05189830571497171,,0.0,24.858437364555662,6.574348360662444,1.2327321617337503,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,7.8988637889358255,-0.22345942193113355,0.0,0.0,1.0,0.0,0.0,1.6578443331702628,0.13588135132104817,219.15172644476763,0.0,1.1396281189848594,-1.308488547234727,9.924035438290812,-3.226616485368142,24.858437364555662,6.574348360662444,1.2327321617337503,0.3035649798834133,-0.3398790758963902,0.65,0.0,6.793245117517266,-0.12235646732270047,-1.119625445685216,0.42313142176245666,0.09785013134870724,,1,7.8988637889358255,-0.22345942193113355,0.0,6.793245117517266,164.5200000000018,0.0,0.6518337253010924,0.0,-1.119625445685216,0.42313142176245666,0.22020659867141035,-1.308488547234727,9.924035438290812,-3.226616485368142,-23.95287220271041,174.8730179744337,-23.95287220271041,13.695403901317322
8.23200000000009,175.02203502244342,38.85149931540826,23.965250727887643,24.835435692692073,6.03136171209484,2.0398275253196427,24.856873481167973,6.5223045166428175,1.2515570468720267,378.4417975460099,1.1002113147333137,6.425410721222974,-0.2310330215291864,-0.027543230912483833,0.14947202639316928,-0.05465535696039472,7.8988637889358255,-0.22345942193113355,1.0,0.38562968373298645,0.028284791980981827,-0.001773604890331626,-0.0017207816223526776,-0.012474484243462078,0.00014754251853770685,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.8218778302839045,0.38195901546270483,-69.66900849240437,-0.6206085529009641,-0.4414629548613154,0.05321195190117114,,0.0,24.856873481167973,6.522304516642818,1.2515570468720272,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,7.8988637889358255,-0.22345942193113355,0.0,0.0,1.0,0.0,0.0,1.6578443331702628,0.13588135132104817,219.15172644476763,0.0,1.1396281189848594,-1.5781108854395869,8.56411626759665,-3.131521281611585,24.856873481167973,6.522304516642818,1.2515570468720272,0.2963745610123388,-0.3260746454248943,0.65,0.0,6.682997159331096,-0.11738687235296194,-1.1002113147333148,0.2575864381081221,0.11364614917621907,,1,7.8988637889358255,-0.22345942193113355,0.0,6.682997159331096,164.6400000000018,0.0,0.6660118674344608,0.0,-1.1002113147333148,0.2575864381081221,0.2310330215291856,-1.5781108854395869,8.56411626759665,-3.131521281611585,-23.965250727887643,175.02203502244342,-23.965250727887643,13.633817211463912
8.23800000000009,175.17104290144533,38.88768783834694,23.977352380544687,24.833833217390485,6.0314768482079675,1.9942512100898897,24.855245921256575,6.465266639003876,1.2696276164210751,378.39224050626177,1.0813971544610188,6.473103833061108,-0.24340811007785695,-0.03213794530815388,0.12898839297985135,-0.052952096041566886,7.8988637889358255,-0.22345942193113355,1.0,0.38138893246650696,0.02811604564368725,-0.0018043438903987408,-0.0016790389543690281,-0.010619765984841214,0.00015149443954440867,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.696065732120289,0.38554599227364034,-68.89948006728713,-0.6054745521844611,-0.37577660566157084,0.0546300773444871,,0.0,24.855245921256575,6.465266639003876,1.269627616421075,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,7.8988637889358255,-0.22345942193113355,0.0,0.0,1.0,0.0,0.0,1.6578443331702628,0.13588135132104817,219.15172644476763,0.0,1.1396281189848594,-1.8413686283794832,7.390490523920379,-3.0339316195531754,24.855245921256575,6.465266639003876,1.269627616421075,0.28940635350408506,-0.31296320716226045,0.65,0.0,6.5703454419101295,-0.11266675457841376,-1.0813971544610297,0.09724160884902133,0.13074135549945254,,1,7.8988637889358255,-0.22345942193113355,0.0,6.5703454419101295,164.7600000000018,0.0,0.6799533787226266,0.0,-1.0813971544610297,0.09724160884902133,0.24340811007786556,-1.8413686283794832,7.390490523920379,-3.0339316195531754,-23.977352380544687,175.17104290144533,-23.977352380544687,13.564814102944034
8.24400000000009,175.32004074425973,38.92387700634179,23.98918416386686,24.832092289655122,6.031576368182723,1.9498833714838508,24.8535604886261,6.4045600132033895,1.286930930709397,378.3409247391004,1.0631964720548968,6.514318186011091,-0.2572882474455841,-0.03661818935296806,0.11179074070009037,-0.05119978382828946,7.8988637889358255,-0.22345942193113355,1.0,0.37687814235687256,0.027938399587869645,-0.0018342942930758,-0.0016362253878264444,-0.00876139080169198,0.0001556708642338949,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.563606745448468,0.3887230574572135,-68.08126175012232,-0.5899556280751931,-0.3099766239090061,0.05612851576891496,,0.0,24.8535604886261,6.4045600132033895,1.2869309307093975,0.0,4.0,30.0,0.06,0.06,5.6,3.0,0.95,0.25,0.5,7.8988637889358255,-0.22345942193113355,0.0,0.0,1.0,0.0,0.0,1.6578443331702628,0.13588135132104817,219.15172644476763,0.0,1.1396281189848594,-2.0980677033359565,6.405137630756537,-2.9335315253431506,24.8535604886261,6.4045600132033895,1.2869309307093975,0.2826653600203325,-0.30052881354574507,0.65,0.0,6.455327628145751,-0.10819037287646822,-1.0631964720548979,-0.05899055786534024,0.14909787456912227,,1,7.8988637889358255,-0.22345942193113355,0.0,6.455327628145751,164.88000000000181,0.0,0.6936533058130079,0.0,-1.0631964720548979,-0.05899055786534024,0.25728824744558665,-2.0980677033359565,6.405137630756537,-2.9335315253431506,-23.98918416386686,175.32004074425973,-23.98918416386686,13.489610998351758
